20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
              2e+02      -469.18095       255.55152           108.66667                         108.66667       1268.2751       0.0165495           25337
            2.1e+02      -498.71698       578.38298          -216.43396                         216.43396       1220.5347       0.0163882           24069
            2.1e+02      -465.42056       507.48974          -148.28037                          149.3271       3634.4377       0.0163769           25734
            2.1e+02      -538.07407       416.22847           -244.2037                          244.2037       1394.2265       0.0161591           21210
            2.1e+02      -529.24771       402.17621          -250.99083                         250.99083       1024.9732       0.0161414           21828
            2.1e+02      -499.45455       442.44835          -213.90909                         213.90909       1110.9814       0.0162878           23491
            2.1e+02      -495.81982       438.70808          -212.55856                         212.55856        1676.852        0.016352           22354
            2.1e+02      -506.10714       488.73809          -220.26786                         220.26786       1761.6517       0.0165107           24489
            2.1e+02      -542.54867       359.59007          -275.29204                         275.29204       917.78526        0.016377           21788
            2.1e+02      -471.68421       418.42811           103.54386                         117.50877       3391.3753       0.0165869           24823
            2.2e+02      -501.21739        408.9456          -218.41739                         218.41739        1508.681       0.0167044           24955
            2.2e+02      -554.24138       691.10579           286.89655                         286.89655        711.9352       0.0165993           21681
            2.2e+02      -535.52137       296.01911          -257.58974                         257.58974       531.38286       0.0166533           19816
            2.2e+02       -490.0339       275.36468          -177.42373                         177.42373       1221.5283       0.0169828           25234
            2.2e+02      -470.82353       244.27418          -1.5798319                         75.932773       3430.6127       0.0170582           26114
            2.2e+02      -454.86667        238.6659                16.4                         95.233333       5417.4333       0.0175766           27159
            2.2e+02      -466.28099       328.13712          -53.834711                         91.586777       4423.5148       0.0177791           27378
            2.2e+02      -481.67213       401.90529          -151.06557                         151.06557       2645.9067       0.0183066           25957
            2.2e+02      -533.33333       603.68865           232.94309                         232.94309       2827.9221        0.018069           23769
            2.2e+02      -532.80645       354.92741           273.82258                         273.82258       513.22613       0.0189395           22067
            2.2e+02        -531.168       655.34649             269.024                           269.024       823.61643       0.0186103           24479
            2.3e+02      -480.92063       257.76731           134.15873                         134.15873        1205.889       0.0183623           28038
            2.3e+02      -477.82677       267.92458           113.81102                         113.81102       1303.3709       0.0189575           27193
            2.3e+02      -468.96875       264.13829               67.75                          96.90625       3597.3177        0.018789           27781
            2.3e+02      -530.51163       501.81179           253.53488                         253.53488       1289.9874       0.0188104           23867
            2.3e+02      -486.43077       543.69642           122.64615                         156.30769       6829.6722       0.0191267           26274
            2.3e+02      -484.51908       642.93456           134.91603                         148.68702       6441.0499       0.0186355           26525
