20x20 spins, 1 Temperature, ordered initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                335       -799.0209       7.4473246           399.74328                         399.74328       0.5430519       0.0068271              80
                336      -798.91667       9.6359127           399.72024                         399.72024      0.67173328       0.0066856             102
                337      -798.93175        8.449348             399.727                           399.727      0.56642218       0.0066261             112
                338      -799.12426       7.3750919           399.78107                         399.78107      0.46094324       0.0066218              70
                339      -798.89086       7.9261406           399.71681                         399.71681       0.5333751       0.0064306              94
                340      -798.72941       10.244429           399.67059                         399.67059       0.7150173        0.006349             106
                341      -798.83871        8.833223           399.70674                         399.70674      0.57089292        0.006356             100
                342      -798.87719       7.7217605            399.7193                          399.7193      0.48261003       0.0070339              96
                343      -798.54227       11.542674           399.63265                         399.63265       0.7396918         0.00752             138
                344      -798.84884       9.5120335           399.70349                         399.70349      0.66789481       0.0075199             106
                345      -798.95652       8.5575299           399.72754                         399.72754      0.60982147       0.0079528              95
                346       -798.5896       11.051221           399.64162                         399.64162      0.72705403       0.0109733             126
                347      -798.78963       8.3563189           399.69452                         399.69452      0.54069048       0.0107802             120
                348      -798.93103       8.2826001           399.72989                         399.72989      0.53623332       0.0111476             102
                349      -798.69341       10.120902           399.66762                         399.66762      0.66889434       0.0170334             106
