20x20 spins, 1 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                181      -765.76796       5859.4158           357.44751                         358.28729       9145.7721       0.0033914            1726
                182      -778.37363       3452.8274           375.36264                         375.36264       3999.7256       0.0036306            1061
                183       -689.6612       1363.6229           74.360656                         74.360656       401.15954       0.0035009            4089
                184      -771.76087       4453.7689           361.18478                         361.18478       7554.7485       0.0034454            1492
                185      -687.07027       1773.7518           16.443243                         35.902703        1477.836       0.0035299            4129
                186      -772.06452       3826.1464           365.90323                         365.90323       5090.9369        0.003541            1441
                187      -764.87701       5022.1186          -351.57219                         351.57219       8539.5389       0.0034981            1736
                188      -753.40426       5320.5813              -314.5                             314.5       17529.048       0.0037459            2271
                189      -685.29101       2161.5502           31.661376                         49.608466       2172.6684       0.0035621            4497
                190      -712.35789       3511.8719          -232.31579                         233.45263       12833.163       0.0036033            3547
                191      -783.09948       3599.8592           383.86387                         383.86387        3108.526       0.0036934             929
                192       -778.9375       3757.2878          -375.33333                         375.33333       4267.3472       0.0035919            1144
                193      -754.98446       5821.0619          -329.87565                         330.43523       13512.026       0.0036384            2248
                194      -764.39175       7191.3517          -357.12371                         357.12371       10253.356       0.0036499            1814
                195      -688.59487       1457.1231          -101.52821                         103.96923       1795.6338       0.0036939            4445
                196      -688.12245       2238.0258           43.408163                          44.77551        2735.813       0.0037828            4295
                197      -778.33503       4070.3243          -379.90863                         379.90863       3369.3521        0.003787            1244
                198      -741.87879       6096.2681          -282.33333                         291.78788       24576.677       0.0040123            2942
                199      -765.88945       4313.6963          -338.87437                         338.87437       13059.718       0.0039266            1820
                200         -779.54       3871.7084             -379.74                            379.74       3681.6524       0.0038582            1195
                201      -772.41791        3162.492            356.1791                          356.1791       7818.2366       0.0038649            1393
                202      -780.57426        3995.789          -381.47525                         381.47525       3466.7543       0.0038456            1178
                203      -686.38424        2057.212           162.31527                         162.66995       3933.6543       0.0039623            4617
                204      -695.33333       1445.9869           67.333333                         68.568627        2154.183       0.0043997            3909
                205      -687.23902       2117.5868           210.14634                         210.14634       2772.9542       0.0048097            4423
                206      -731.35922       4856.5214           275.36893                         275.36893       13743.505       0.0046499            3224
                207      -785.25604       3261.4175           388.22222                         388.22222       2116.6849       0.0046799             912
                208      -770.59615       4693.6446          -358.57692                         358.57692       8370.7441       0.0052119            1658
                209      -760.19139       4967.9251           329.24402                         329.37799        14400.06       0.0049524            2135
                210      -745.06667       5562.7479           294.78095                         295.42857       18911.809       0.0044921            2979
                211      -767.43128       4805.5912           357.24171                         357.24171       7736.6762        0.005391            1999
                212      -725.54717       4069.4553          -208.74528                         211.42453       29078.143       0.0051722            3667
                213      -779.38028       3882.2075           377.07981                         377.07981        4386.496       0.0050638            1182
                214      -699.49533       3113.9883           -143.4486                         143.76636       16565.958       0.0047574            4682
                215      -688.55814       1798.0885           129.55349                         129.55349       843.03784       0.0050672            4518
                216      -779.48148       3709.8052           379.94444                         379.94444        3542.108       0.0053859            1242
                217      -772.94009       5025.5494           366.86636                         367.27189       7133.8116       0.0049234            1644
                218      -786.86239       2938.5957          -389.62385                         389.62385       1771.2897         0.00492             835
                219      -690.92237       1955.4415           7.4429224                         44.557078       2618.9956       0.0052656            4541
                220      -785.52727       2928.5765               386.9                             386.9       2226.3355       0.0041942             944
                221      -693.73756       1276.6913          -61.538462                         61.574661        675.1716       0.0041667            4424
                222      -787.74775       2295.7202           390.86486                         390.86486       1134.4232       0.0042019             827
                223       -767.8565       5078.6521          -351.74888                         352.25112       11139.309       0.0041771            1932
                224      -787.82143       2905.3967          -390.80357                         390.80357         1776.64       0.0043172             900
                225          -686.4       2054.9689          -76.924444                         77.191111       744.60318       0.0042972            5177
                226      -777.64602       4176.6181           379.14159                         379.14159       3442.5729       0.0044747            1407
                227      -784.77533       2817.7953           386.10573                         386.10573       1921.4338       0.0043496             992
                228       -755.2807       6014.1493          -328.40351                         328.40351       14145.732       0.0044211            2745
                229      -685.48472       1601.7782           -20.09607                         44.899563       2509.5978       0.0043474            5188
                230      -749.51304       4741.7107          -313.33913                         313.33913       11919.737       0.0044651            2682
                231       -687.1342       1547.1638            9.965368                         21.688312       658.21525       0.0044975            5222
                232      -780.48276       3748.3187           378.31897                         378.31897       4375.9155       0.0043332            1195
                233      -773.13305       4435.7291           -363.6824                          363.6824       7621.9249       0.0045801            1716
                234      -773.40171       4091.3002           367.45299                         367.45299       6216.8974       0.0044623            1561
                235      -763.72766       4298.1386            333.2766                         333.39574       13549.894        0.004405            2282
                236      -715.23729       3290.8759           -240.9322                         240.98305       10338.114        0.004675            4100
                237      -689.51899       1585.8108           49.721519                         75.780591       5739.8887       0.0046352            5089
                238      -772.45378       4059.4243          -356.82353                         356.82353       9859.5235        0.004465            1858
                239      -781.90795       3213.0961          -380.96234                         380.96234       3493.9526       0.0045249            1250
                240      -779.91667       3099.3931              372.85                            372.85       5233.9775       0.0045724            1370
                241      -777.94191       3510.3203           372.82158                         372.82158       4973.0512       0.0047616            1407
                242       -785.3719         2659.87          -387.19835                         387.19835         2059.44       0.0046867            1052
                243      -689.82716       1669.4187           37.917695                         38.263374       821.72162       0.0090771            5330
                244      -711.04918       3872.4074           240.11475                         240.11475       10335.888       0.0048119            4560
                245      -691.67347       1432.7097           22.489796                              63.6        4803.907       0.0046638            5034
                246      -778.45528       3812.7033            376.5122                          376.5122       4935.5263       0.0049013            1481
