20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                140      -465.71429       449.21202           9.7714286                         122.74286       8549.7878       0.0028372           16461
                141      -458.29787       270.97061           -9.787234                         50.099291       1373.5154       0.0030582           17291
                142      -522.70423       1151.5082          -235.08451                         236.09859       5289.4043       0.0031089           13981
                143      -487.97203       531.99287          -193.98601                         194.01399        1723.578       0.0028673           15898
                144      -461.41667        317.9579           56.333333                         122.11111       6444.5833       0.0028948           17153
                145      -482.70345       415.01467          -211.90345                         211.90345       917.31795        0.002951           16317
                146      -477.64384       382.10317          -23.739726                         127.79452       7884.4809       0.0029255           16731
                147      -473.79592       531.82856           81.673469                         155.87755       11380.908       0.0041985           16962
                148      -523.43243       1079.1295           228.32432                         229.75676       4684.1904       0.0029509           14328
                149      -465.69128       477.11339          -67.020134                         82.322148       3907.8885       0.0032141           17725
                150          -460.4       477.87963          -101.41333                         103.73333       2088.8566       0.0030639           18215
                151      -491.65563       422.84549            213.5894                          213.5894       1248.8812       0.0031003           16270
                152      -465.15789       355.79794           143.94737                         143.94737       797.58657       0.0030569           18162
                153      -461.93464       461.26015           58.732026                         110.07843       5641.6286       0.0038442           18324
                154       -453.4026       450.52426          -35.584416                          107.2987       5571.0536       0.0031907           19010
                155      -492.87742       535.02763           217.44516                         217.44516       1484.9578        0.003411           16838
                156      -446.64103       400.62311          -30.653846                         46.935897       1255.6659       0.0031479           19650
                157      -460.43312        522.3135           94.178344                         108.29299       4422.3222       0.0032221           18951
                158       -475.6962       587.88834           168.68354                         168.68354       1385.5648       0.0031678           17982
                159      -497.58491       1022.4325          -211.39623                         211.39623       3171.8397       0.0031871           17395
                160         -470.05       546.66623             105.875                           119.975       5485.5352        0.003271           18730
                161      -522.78261       518.35899          -256.58385                         256.58385       967.96356       0.0032007           15781
                162      -442.88889       469.14438          -57.975309                          87.08642       3632.4895       0.0032794           20886
                163      -458.45399       292.71729           132.76074                         132.76074       1068.7364       0.0032859           20043
                164      -486.85366       832.64787           165.84146                         170.15854       3359.0647       0.0032831           18328
                165      -464.33939       392.97664          -121.87879                         127.81818       2224.3575       0.0033839           19591
                166      -462.31325       462.55827           34.746988                          124.0241       8663.9643       0.0037042           19953
                167      -492.07186       753.97449           173.04192                         177.83234       6072.9309       0.0033551           18315
                168       -452.7619       340.67303          -58.809524                         66.690476       1485.1833       0.0035629           20826
                169      -460.35503       690.79008           120.65089                         139.53846       4737.1903       0.0033892           20431
                170      -498.63529       582.06228          -187.21176                         190.27059       3992.2607       0.0033961           18037
                171      -491.29825       715.28163           156.84211                         168.63158       5938.8468       0.0034132           18651
                172      -506.25581       855.98024           174.19767                          190.0814       6756.5632       0.0034286           17664
                173      -455.56069       438.67876           76.150289                         77.653179       1392.9867       0.0034931           21386
                174      -470.55172       476.21631           112.93103                         113.13793       1783.0584       0.0035821           20591
                175      -492.22857       581.26077          -200.36571                         200.36571       1638.2681       0.0035019           19347
                176      -447.09091       612.89314           57.193182                         111.01136       6125.3443       0.0035629           21977
                177       -494.0565       482.01844           197.27684                         197.59322       1621.1004       0.0035331           19253
                178      -463.03371       540.86474           97.460674                         123.73034       5582.2945       0.0035753           21268
                179      -463.75419       400.74991           116.01117                         116.70391       1536.3594       0.0036013           21384
                180      -453.15556        547.3299           108.71111                         118.66667       2809.1226       0.0036216           22143
                181       -515.8895       815.82047           246.16575                         246.51934       2010.6976       0.0035904           18122
                182      -445.34066       263.80578           54.428571                         97.505495       3972.3136       0.0036959           22856
                183      -555.21311       595.55128          -283.98907                         283.98907       840.15478       0.0035992           15540
                184      -537.91304       747.52284           263.92391                         265.31522       2976.0936       0.0036356           16728
                185      -487.07027        848.7238          -137.08108                         159.97838       8848.2878       0.0037057           20473
                186      -490.92473       566.82436          -189.44086                         189.44086       1298.4719       0.0037445           20255
                187      -469.00535       502.21609           58.855615                         92.481283       5099.7841       0.0037737           22076
                188      -471.57447       562.37991           127.05319                         134.69149       4159.7595        0.003771           21918
                189      -517.12169       738.62636          -224.92063                         224.92063       2782.3541       0.0039499           18660
                190      -503.30526       533.46884           51.557895                         184.16842       16510.199       0.0037903           19972
                191      -537.80105       572.82253           261.25654                         261.25654       948.50443       0.0038284           17569
                192      -468.89583       478.66565             148.875                          149.1875       1605.9136       0.0038611           22603
                193      -506.36269        967.6837           214.27979                         214.34197       3261.6859       0.0039062           19869
                194      -504.53608       637.92262          -222.71134                          222.7732        2073.784       0.0039148           20177
                195      -464.65641       350.26708          -18.338462                         83.282051        4053.995       0.0039808           23329
                196      -460.40816       397.95861          -46.683673                         60.744898       1390.8852       0.0039937           23655
                197      -470.88325       429.60582          -76.020305                          88.71066       3253.6039        0.003952           22977
                198      -518.46465       663.98468          -241.06061                         241.06061       1899.1525       0.0039609           19564
                199      -486.27136       731.05575           170.80402                         175.32663         4584.94        0.004074           22260
                200         -474.16       335.07889               37.85                             67.07        2117.149       0.0042825           23200
                201      -514.92537       668.59442          -221.11443                         225.83085       3465.9502       0.0042812           20283
                202      -453.78218       305.88423          -24.544554                         50.980198       1435.1982       0.0040723           25175
                203      -448.31527       334.93075          -46.256158                         99.320197       5075.8019       0.0042917           25302
                204      -468.01961       370.41115           8.7058824                         121.78431       7703.0277       0.0043075           24109
                205      -534.53659       671.21356           265.43415                         265.43415       1314.6308         0.00406           19353
                206       -498.3301       660.73486           208.64078                         209.24272        3201.625       0.0044844           22075
                207      -516.25121       601.34439          -224.00966                         224.14493       2027.8663       0.0041112           20697
                208          -474.5       566.54314          -32.028846                         167.50962       13437.331        0.004267           23983
                209      -477.09091       684.86782           118.44019                         126.61244        3255.007       0.0043837           23810
                210      -467.27619       453.95666          -126.18095                         128.48571       2721.1372       0.0045995           25105
                211       -481.5545       582.70317          -170.27488                         170.35071        2918.918       0.0044552           23589
                212      -515.39623        539.7952           -230.5283                         230.58491       1423.8617       0.0044197           21479
                213      -498.49765       702.08598           200.60094                         200.60094       3012.6195        0.004351           22715
                214      -459.25234       313.86972           133.83178                         140.07477         2828.82        0.004667           25662
                215      -472.31628       491.15834           178.98605                         179.00465       1553.8119       0.0045752           24981
                216      -459.14815       310.90797           32.740741                         65.037037       2373.6911       0.0044028           26260
                217       -488.1106       727.87806          -148.56221                         169.00461       7259.2615       0.0044785           23761
                218      -487.55963       661.38325            173.6789                         182.00917       4537.9922       0.0043939           24173
                219      -476.20091       422.07569           184.56621                         187.47032        1941.008       0.0044301           25269
                220      -448.50909       414.07117          -31.727273                         66.636364       2059.6205       0.0044849           27678
                221      -453.91855        362.1312           40.733032                         85.276018       3649.6781       0.0044436           26908
