t_Jacobi: 7.510360e+01 (182795 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     3.54432246e+03            3.54432246e+03     8.03169755e-05     9.06630436e-04     5.54149010e-03
     3.54986162e+03            3.54986162e+03     7.48178419e-05     8.50342430e-04     5.23666341e-03
     3.55521157e+03            3.55521157e+03     6.96491559e-05     7.96927844e-04     4.94398105e-03
     3.56037171e+03            3.56037171e+03     6.47909589e-05     7.46239019e-04     4.66296799e-03
     3.56534145e+03            3.56534145e+03     6.02242733e-05     6.98133448e-04     4.39315380e-03
     3.57012023e+03            3.57012023e+03     5.59310526e-05     6.52473586e-04     4.13407287e-03
     3.57470748e+03            3.57470748e+03     5.18941329e-05     6.09126667e-04     3.88526450e-03
     3.57910269e+03            3.57910269e+03     4.80971859e-05     5.67964508e-04     3.64627293e-03
     3.58330531e+03            3.58330531e+03     4.45246727e-05     5.28863317e-04     3.41664738e-03
     3.58731485e+03            3.58731485e+03     4.11617990e-05     4.91703493e-04     3.19594200e-03
     3.59113080e+03            3.59113080e+03     3.79944721e-05     4.56369424e-04     2.98371574e-03
     3.59475266e+03            3.59475266e+03     3.50092576e-05     4.22749281e-04     2.77953218e-03
     3.59817993e+03            3.59817993e+03     3.21933387e-05     3.90734812e-04     2.58295937e-03
     3.60141212e+03            3.60141212e+03     2.95344747e-05     3.60221128e-04     2.39356950e-03
     3.60444869e+03            3.60444869e+03     2.70209619e-05     3.31106486e-04     2.21093861e-03
     3.60728911e+03            3.60728911e+03     2.46415940e-05     3.03292071e-04     2.03464621e-03
     3.60993275e+03            3.60993275e+03     2.23856237e-05     2.76681765e-04     1.86427484e-03
     3.61237891e+03            3.61237891e+03     2.02427250e-05     2.51181926e-04     1.69940957e-03
     3.61462674e+03            3.61462674e+03     1.82029550e-05     2.26701144e-04     1.53963746e-03
     3.61667511e+03            3.61667511e+03     1.62567173e-05     2.03150003e-04     1.38454692e-03
     3.61852248e+03            3.61852248e+03     1.43947243e-05     1.80440834e-04     1.23372708e-03
     3.62016649e+03            3.62016649e+03     1.26079601e-05     1.58487456e-04     1.08676701e-03
     3.62160329e+03            3.62160329e+03     1.08876435e-05     1.37204912e-04     9.43254928e-04
