t_Jacobi: 2.174594e+02 (180441 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     2.06554381e+02            2.06554381e+02     1.53454187e-01    -2.11512973e-02    -1.04952581e-01
     2.14607796e+02            2.14607796e+02     1.51003025e-01    -3.12953070e-02    -1.09827767e-01
     2.22843861e+02            2.22843861e+02     1.48332410e-01    -4.12608317e-02    -1.13602951e-01
     2.31261188e+02            2.31261188e+02     1.45459342e-01    -5.09946842e-02    -1.16250366e-01
     2.39858430e+02            2.39858430e+02     1.42401071e-01    -6.04468840e-02    -1.17754384e-01
     2.48634274e+02            2.48634274e+02     1.39174993e-01    -6.95709560e-02    -1.18111378e-01
     2.57587430e+02            2.57587430e+02     1.35798540e-01    -7.83241843e-02    -1.17329436e-01
     2.66716630e+02            2.66716630e+02     1.32289075e-01    -8.66678218e-02    -1.15427949e-01
     2.76020618e+02            2.76020618e+02     1.28663800e-01    -9.45672533e-02    -1.12437072e-01
     2.85498147e+02            2.85498147e+02     1.24939662e-01    -1.01992114e-01    -1.08397066e-01
     2.95147978e+02            2.95147978e+02     1.21133268e-01    -1.08916364e-01    -1.03357555e-01
     3.04968871e+02            3.04968871e+02     1.17260805e-01    -1.15318320e-01    -9.73766799e-02
     3.14959591e+02            3.14959591e+02     1.13337972e-01    -1.21180642e-01    -9.05201966e-02
     3.25118898e+02            3.25118898e+02     1.09379911e-01    -1.26490287e-01    -8.28605070e-02
     3.35445548e+02            3.35445548e+02     1.05401155e-01    -1.31238420e-01    -7.44756531e-02
     3.45938293e+02            3.45938293e+02     1.01415572e-01    -1.35420296e-01    -6.54482838e-02
     3.56595878e+02            3.56595878e+02     9.74363249e-02    -1.39035102e-01    -5.58646084e-02
     3.67417041e+02            3.67417041e+02     9.34758373e-02    -1.42085784e-01    -4.58133527e-02
     3.78400509e+02            3.78400509e+02     8.95457626e-02    -1.44578835e-01    -3.53847296e-02
     3.89545001e+02            3.89545001e+02     8.56569632e-02    -1.46524076e-01    -2.46694381e-02
     4.00849226e+02            4.00849226e+02     8.18194956e-02    -1.47934403e-01    -1.37577003e-02
     4.12311881e+02            4.12311881e+02     7.80426014e-02    -1.48825536e-01    -2.73834859e-03
     4.23931652e+02            4.23931652e+02     7.43347051e-02    -1.49215744e-01     8.30202899e-03
     4.35707213e+02            4.35707213e+02     7.07034170e-02    -1.49125572e-01     1.92798771e-02
     4.47637228e+02            4.47637228e+02     6.71555411e-02    -1.48577553e-01     3.01153883e-02
     4.59720344e+02            4.59720344e+02     6.36970894e-02    -1.47595932e-01     4.07331406e-02
     4.71955199e+02            4.71955199e+02     6.03332984e-02    -1.46206378e-01     5.10626527e-02
     4.84340416e+02            4.84340416e+02     5.70686519e-02    -1.44435712e-01     6.10388555e-02
     4.96874606e+02            4.96874606e+02     5.39069058e-02    -1.42311632e-01     7.06024774e-02
     5.09556367e+02            5.09556367e+02     5.08511168e-02    -1.39862455e-01     7.97003447e-02
     5.22384282e+02            5.22384282e+02     4.79036734e-02    -1.37116866e-01     8.82855976e-02
     5.35356922e+02            5.35356922e+02     4.50663295e-02    -1.34103680e-01     9.63178242e-02
     5.48472843e+02            5.48472843e+02     4.23402399e-02    -1.30851618e-01     1.03763115e-01
     5.61730589e+02            5.61730589e+02     3.97259966e-02    -1.27389101e-01     1.10594045e-01
     5.75128689e+02            5.75128689e+02     3.72236672e-02    -1.23744060e-01     1.16789582e-01
     5.88665660e+02            5.88665660e+02     3.48328325e-02    -1.19943758e-01     1.22334934e-01
     6.02340005e+02            6.02340005e+02     3.25526264e-02    -1.16014639e-01     1.27221338e-01
     6.16150212e+02            6.16150212e+02     3.03817735e-02    -1.11982190e-01     1.31445791e-01
     6.30094757e+02            6.30094757e+02     2.83186286e-02    -1.07870814e-01     1.35010746e-01
     6.44172103e+02            6.44172103e+02     2.63612141e-02    -1.03703739e-01     1.37923759e-01
     6.58380699e+02            6.58380699e+02     2.45072568e-02    -9.95029229e-02     1.40197107e-01
     6.72718979e+02            6.72718979e+02     2.27542248e-02    -9.52889948e-02     1.41847386e-01
     6.87185368e+02            6.87185368e+02     2.10993614e-02    -9.10811986e-02     1.42895082e-01
     7.01778274e+02            7.01778274e+02     1.95397192e-02    -8.68973596e-02     1.43364135e-01
     7.16496094e+02            7.16496094e+02     1.80721915e-02    -8.27538638e-02     1.43281494e-01
     7.31337212e+02            7.31337212e+02     1.66935426e-02    -7.86656505e-02     1.42676675e-01
     7.46299999e+02            7.46299999e+02     1.54004366e-02    -7.46462187e-02     1.41581318e-01
     7.61382814e+02            7.61382814e+02     1.41894636e-02    -7.07076440e-02     1.40028759e-01
     7.76584003e+02            7.76584003e+02     1.30571648e-02    -6.68606070e-02     1.38053612e-01
     7.91901899e+02            7.91901899e+02     1.20000552e-02    -6.31144299e-02     1.35691370e-01
     8.07334824e+02            8.07334824e+02     1.10146449e-02    -5.94771224e-02     1.32978026e-01
     8.22881088e+02            8.22881088e+02     1.00974580e-02    -5.59554340e-02     1.29949719e-01
     8.38538988e+02            8.38538988e+02     9.24505000e-03    -5.25549125e-02     1.26642405e-01
     8.54306811e+02            8.54306811e+02     8.45402348e-03    -4.92799673e-02     1.23091553e-01
     8.70182832e+02            8.70182832e+02     7.72104155e-03    -4.61339363e-02     1.19331877e-01
     8.86165312e+02            8.86165312e+02     7.04284005e-03    -4.31191564e-02     1.15397085e-01
     9.02252505e+02            9.02252505e+02     6.41623798e-03    -4.02370347e-02     1.11319674e-01
     9.18442650e+02            9.18442650e+02     5.83814631e-03    -3.74881224e-02     1.07130737e-01
     9.34733979e+02            9.34733979e+02     5.30557549e-03    -3.48721873e-02     1.02859816e-01
     9.51124709e+02            9.51124709e+02     4.81564141e-03    -3.23882874e-02     9.85347703e-02
     9.67613050e+02            9.67613050e+02     4.36557020e-03    -3.00348421e-02     9.41816792e-02
     9.84197200e+02            9.84197200e+02     3.95270182e-03    -2.78097032e-02     8.98247695e-02
     1.00087535e+03            1.00087535e+03     3.57449250e-03    -2.57102222e-02     8.54863667e-02
     1.01764567e+03            1.01764567e+03     3.22851624e-03    -2.37333163e-02     8.11868694e-02
     1.03450634e+03            1.03450634e+03     2.91246540e-03    -2.18755313e-02     7.69447451e-02
     1.05145550e+03            1.05145550e+03     2.62415042e-03    -2.01331004e-02     7.27765449e-02
     1.06849132e+03            1.06849132e+03     2.36149889e-03    -1.85020006e-02     6.86969356e-02
     1.08561193e+03            1.08561193e+03     2.12255388e-03    -1.69780053e-02     6.47187468e-02
     1.10281547e+03            1.10281547e+03     1.90547180e-03    -1.55567328e-02     6.08530316e-02
     1.12010004e+03            1.12010004e+03     1.70851975e-03    -1.42336912e-02     5.71091386e-02
     1.13746378e+03            1.13746378e+03     1.53007239e-03    -1.30043198e-02     5.34947930e-02
     1.15490478e+03            1.15490478e+03     1.36860857e-03    -1.18640264e-02     5.00161859e-02
     1.17242113e+03            1.17242113e+03     1.22270762e-03    -1.08082208e-02     4.66780690e-02
     1.19001094e+03            1.19001094e+03     1.09104544e-03    -9.83234551e-03     4.34838538e-02
     1.20767227e+03            1.20767227e+03     9.72390381e-04    -8.93190157e-03     4.04357140e-02
     1.22540320e+03            1.22540320e+03     8.65599111e-04    -8.10247235e-03     3.75346884e-02
     1.24320180e+03            1.24320180e+03     7.69612284e-04    -7.33974338e-03     3.47807847e-02
     1.26106613e+03            1.26106613e+03     6.83450268e-04    -6.63951941e-03     3.21730824e-02
     1.27899423e+03            1.27899423e+03     6.06208835e-04    -5.99773865e-03     2.97098328e-02
     1.29698415e+03            1.29698415e+03     5.37054904e-04    -5.41048428e-03     2.73885575e-02
     1.31503393e+03            1.31503393e+03     4.75222332e-04    -4.87399359e-03     2.52061425e-02
     1.33314160e+03            1.33314160e+03     4.20007802e-04    -4.38466489e-03     2.31589279e-02
     1.35130518e+03            1.35130518e+03     3.70766818e-04    -3.93906227e-03     2.12427939e-02
     1.36952270e+03            1.36952270e+03     3.26909807e-04    -3.53391867e-03     1.94532409e-02
     1.38779216e+03            1.38779216e+03     2.87898381e-04    -3.16613720e-03     1.77854646e-02
     1.40611158e+03            1.40611158e+03     2.53241722e-04    -2.83279095e-03     1.62344258e-02
     1.42447896e+03            1.42447896e+03     2.22493138e-04    -2.53112165e-03     1.47949139e-02
     1.44289228e+03            1.44289228e+03     1.95246776e-04    -2.25853708e-03     1.34616057e-02
     1.46134955e+03            1.46134955e+03     1.71134492e-04    -2.01260761e-03     1.22291177e-02
     1.47984876e+03            1.47984876e+03     1.49822896e-04    -1.79106182e-03     1.10920537e-02
     1.49838788e+03            1.49838788e+03     1.31010562e-04    -1.59178158e-03     1.00450463e-02
     1.51696489e+03            1.51696489e+03     1.14425395e-04    -1.41279649e-03     9.08279391e-03
     1.53557777e+03            1.53557777e+03     9.98221742e-05    -1.25227791e-03     8.20009265e-03
     1.55422449e+03            1.55422449e+03     8.69802419e-05    -1.10853273e-03     7.39186338e-03
     1.57290302e+03            1.57290302e+03     7.57013559e-05    -9.79996819e-04     6.65317467e-03
     1.59161132e+03            1.59161132e+03     6.58076887e-05    -8.65228401e-04     5.97926161e-03
     1.61034734e+03            1.61034734e+03     5.71399703e-05    -7.62901369e-04     5.36554089e-03
     1.62910905e+03            1.62910905e+03     4.95557699e-05    -6.71798575e-04     4.80762237e-03
     1.64789441e+03            1.64789441e+03     4.29279090e-05    -5.90805200e-04     4.30131767e-03
     1.66670135e+03            1.66670135e+03     3.71429988e-05    -5.18902234e-04     3.84264581e-03
     1.68552784e+03            1.68552784e+03     3.21000969e-05    -4.55160102e-04     3.42783644e-03
     1.70437182e+03            1.70437182e+03     2.77094746e-05    -3.98732493e-04     3.05333075e-03
     1.72323124e+03            1.72323124e+03     2.38914890e-05    -3.48850390e-04     2.71578050e-03
     1.74210403e+03            1.74210403e+03     2.05755534e-05    -3.04816347e-04     2.41204538e-03
     1.76098815e+03            1.76098815e+03     1.76991989e-05    -2.65999018e-04     2.13918884e-03
     1.77988153e+03            1.77988153e+03     1.52072212e-05    -2.31827954e-04     1.89447283e-03
     1.79878211e+03            1.79878211e+03     1.30509060e-05    -2.01788672e-04     1.67535146e-03
     1.81768783e+03            1.81768783e+03     1.11873283e-05    -1.75418005e-04     1.47946390e-03
     1.83659664e+03            1.83659664e+03     9.57871807e-06    -1.52299725e-04     1.30462664e-03
     1.85550647e+03            1.85550647e+03     8.19188886e-06    -1.32060452e-04     1.14882531e-03
     1.87441526e+03            1.87441526e+03     6.99772253e-06    -1.14365824e-04     1.01020618e-03
     1.89332094e+03            1.89332094e+03     5.97070672e-06    -9.89169349e-05     8.87067455e-04
     1.91222147e+03            1.91222147e+03     5.08851968e-06    -8.54470376e-05     7.77850490e-04
     1.93111476e+03            1.93111476e+03     4.33165852e-06    -7.37184816e-05     6.81131038e-04
     1.94999878e+03            1.94999878e+03     3.68310696e-06    -6.35198962e-05     5.95610589e-04
     1.96887145e+03            1.96887145e+03     3.12803889e-06    -5.46635962e-05     5.20107877e-04
     1.98773072e+03            1.98773072e+03     2.65355423e-06    -4.69832025e-05     4.53550620e-04
     2.00657453e+03            2.00657453e+03     2.24844422e-06    -4.03314634e-05     3.94967524e-04
     2.02540084e+03            2.02540084e+03     1.90298300e-06    -3.45782672e-05     3.43480611e-04
     2.04420758e+03            2.04420758e+03     1.60874288e-06    -2.96088313e-05     2.98297875e-04
     2.06299270e+03            2.06299270e+03     1.35843109e-06    -2.53220576e-05     2.58706309e-04
     2.08175417e+03            2.08175417e+03     1.14574540e-06    -2.16290420e-05     2.24065293e-04
     2.10048992e+03            2.10048992e+03     9.65247006e-07    -1.84517259e-05     1.93800376e-04
     2.11919793e+03            2.11919793e+03     8.12248499e-07    -1.57216806e-05     1.67397434e-04
     2.13787615e+03            2.13787615e+03     6.82715508e-07    -1.33790116e-05     1.44397207e-04
     2.15652254e+03            2.15652254e+03     5.73180348e-07    -1.13713751e-05     1.24390216e-04
     2.17513507e+03            2.17513507e+03     4.80666397e-07    -9.65309595e-06     1.07012047e-04
     2.19371171e+03            2.19371171e+03     4.02621950e-07    -8.18437882e-06     9.19389803e-05
     2.21225044e+03            2.21225044e+03     3.36862459e-07    -6.93060335e-06     7.88839717e-05
     2.23074923e+03            2.23074923e+03     2.81520175e-07    -5.86169658e-06     6.75929505e-05
     2.24920607e+03            2.24920607e+03     2.35000307e-07    -4.95157459e-06     5.78414315e-05
     2.26761894e+03            2.26761894e+03     1.95942926e-07    -4.17764696e-06     4.94314175e-05
     2.28598584e+03            2.28598584e+03     1.63189890e-07    -3.52037778e-06     4.21885772e-05
     2.30430476e+03            2.30430476e+03     1.35756196e-07    -2.96289747e-06     3.59596807e-05
     2.32257370e+03            2.32257370e+03     1.12805184e-07    -2.49066014e-06     3.06102747e-05
     2.34079068e+03            2.34079068e+03     9.36271255e-08    -2.09114179e-06     2.60225811e-05
     2.35895370e+03            2.35895370e+03     7.76207413e-08    -1.75357486e-06     2.20936019e-05
     2.37706078e+03            2.37706078e+03     6.42772934e-08    -1.46871524e-06     1.87334137e-05
     2.39510996e+03            2.39510996e+03     5.31668957e-08    -1.22863812e-06     1.58636377e-05
     2.41309926e+03            2.41309926e+03     4.39267610e-08    -1.02655940e-06     1.34160692e-05
     2.43102671e+03            2.43102671e+03     3.62511206e-08    -8.56679757e-07     1.13314530e-05
     2.44889037e+03            2.44889037e+03     2.98825937e-08    -7.14048727e-07     9.55839258e-06
     2.46668828e+03            2.46668828e+03     2.46048067e-08    -5.94446406e-07     8.05237867e-06
     2.48441850e+03            2.48441850e+03     2.02360925e-08    -4.94280700e-07     6.77492784e-06
     2.50207910e+03            2.50207910e+03     1.66241174e-08    -4.10498204e-07     5.69281916e-06
     2.51966815e+03            2.51966815e+03     1.36413071e-08    -3.40507034e-07     4.77741958e-06
     2.53718373e+03            2.53718373e+03     1.11809585e-08    -2.82110133e-07     4.00408876e-06
     2.55462393e+03            2.55462393e+03     9.15393749e-09    -2.33447697e-07     3.35165517e-06
     2.57198685e+03            2.57198685e+03     7.48588089e-09    -1.92947585e-07     2.80195581e-06
     2.58927059e+03            2.58927059e+03     6.11482656e-09    -1.59282648e-07     2.33943252e-06
     2.60647326e+03            2.60647326e+03     4.98921053e-09    -1.31334090e-07     1.95077872e-06
     2.62359299e+03            2.62359299e+03     4.06617594e-09    -1.08160045e-07     1.62463078e-06
     2.64062790e+03            2.64062790e+03     3.31014750e-09    -8.89686786e-08     1.35129898e-06
     2.65757614e+03            2.65757614e+03     2.69163121e-09    -7.30951902e-08     1.12253328e-06
     2.67443586e+03            2.67443586e+03     2.18620550e-09    -5.99821908e-08     9.31319924e-07
     2.69120521e+03            2.69120521e+03     1.77367406e-09    -4.91629785e-08     7.71705021e-07
     2.70788237e+03            2.70788237e+03     1.43735561e-09    -4.02473098e-08     6.38641853e-07
     2.72446551e+03            2.72446551e+03     1.16348935e-09    -3.29093115e-08     5.27858946e-07
     2.74095281e+03            2.74095281e+03     9.40737672e-10    -2.68772270e-08     4.35746273e-07
     2.75734249e+03            2.75734249e+03     7.59771122e-10    -2.19247321e-08     3.59257275e-07
     2.77363274e+03            2.77363274e+03     6.12922158e-10    -1.78635900e-08     2.95824647e-07
     2.78982179e+03            2.78982179e+03     4.93896928e-10    -1.45374501e-08     2.43288072e-07
     2.80590786e+03            2.80590786e+03     3.97535550e-10    -1.18166183e-08     1.99832317e-07
     2.82188921e+03            2.82188921e+03     3.19612995e-10    -9.59365453e-09     1.63934302e-07
     2.83776407e+03            2.83776407e+03     2.56673977e-10    -7.77967143e-09     1.34317902e-07
     2.85353071e+03            2.85353071e+03     2.05896233e-10    -6.30122747e-09     1.09915425e-07
     2.86918741e+03            2.86918741e+03     1.64977334e-10    -5.09772245e-09     8.98348378e-08
     2.88473246e+03            2.88473246e+03     1.32041240e-10    -4.11921767e-09     7.33319181e-08
     2.90016415e+03            2.90016415e+03     1.05561246e-10    -3.32461389e-09     5.97866348e-08
     2.91548079e+03            2.91548079e+03     8.42964365e-11    -2.68013081e-09     4.86831496e-08
     2.93068070e+03            2.93068070e+03     6.72394138e-11    -2.15803983e-09     3.95929075e-08
     2.94576223e+03            2.94576223e+03     5.35733221e-11    -1.73560937e-09     3.21603640e-08
     2.96072371e+03            2.96072371e+03     4.26367108e-11    -1.39422848e-09     2.60909567e-08
     2.97556350e+03            2.97556350e+03     3.38944810e-11    -1.11867959e-09     2.11409833e-08
     2.99027998e+03            2.99027998e+03     2.69144206e-11    -8.96535815e-10     1.71090985e-08
     3.00487154e+03            3.00487154e+03     2.13477281e-11    -7.17662235e-10     1.38291810e-08
     3.01933656e+03            3.01933656e+03     1.69133332e-11    -5.73803777e-10     1.11643591e-08
     3.03367346e+03            3.03367346e+03     1.33849778e-11    -4.58245224e-10     9.00201520e-09
     3.04788066e+03            3.04788066e+03     1.05807717e-11    -3.65530856e-10     7.24961414e-09
     3.06195661e+03            3.06195661e+03     8.35464600e-12    -2.91233981e-10     5.83122549e-09
     3.07589975e+03            3.07589975e+03     6.58946446e-12    -2.31767374e-10     4.68462844e-09
     3.08970854e+03            3.08970854e+03     5.19139657e-12    -1.84227767e-10     3.75890550e-09
     3.10338147e+03            3.10338147e+03     4.08536241e-12    -1.46268493e-10     3.01244529e-09
     3.11691702e+03            3.11691702e+03     3.21134397e-12    -1.15995114e-10     2.41128743e-09
     3.13031370e+03            3.13031370e+03     2.52148827e-12    -9.18802476e-11     1.92775308e-09
     3.14357002e+03            3.14357002e+03     1.97760304e-12    -7.26939707e-11     1.53931310e-09
     3.15668453e+03            3.15668453e+03     1.54929209e-12    -5.74471926e-11     1.22765461e-09
     3.16965577e+03            3.16965577e+03     1.21238547e-12    -4.53454528e-11     9.77911666e-10
     3.18248230e+03            3.18248230e+03     9.47681706e-13    -3.57514363e-11     7.78032555e-10
     3.19516269e+03            3.19516269e+03     7.39934553e-13    -2.81545277e-11     6.18259977e-10
     3.20769553e+03            3.20769553e+03     5.77089506e-13    -2.21461554e-11     4.90704688e-10
     3.22007943e+03            3.22007943e+03     4.49568224e-13    -1.73997926e-11     3.88996330e-10
     3.23231300e+03            3.23231300e+03     3.49837539e-13    -1.36548150e-11     3.07997715e-10
     3.24439487e+03            3.24439487e+03     2.71928616e-13    -1.07034533e-11     2.43571618e-10
     3.25632368e+03            3.25632368e+03     2.11130333e-13    -8.38027965e-12     1.92390463e-10
     3.26809810e+03            3.26809810e+03     1.63746072e-13    -6.55375384e-12     1.51781390e-10
     3.27971680e+03            3.27971680e+03     1.26860425e-13    -5.11939995e-12     1.19600259e-10
     3.29117846e+03            3.29117846e+03     9.81684513e-14    -3.99433678e-12     9.41292828e-11
     3.30248178e+03            3.30248178e+03     7.58705924e-14    -3.11292244e-12     7.39940669e-11
     3.31362547e+03            3.31362547e+03     5.85798963e-14    -2.42319762e-12     5.80963720e-11
     3.32460826e+03            3.32460826e+03     4.51784392e-14    -1.88411990e-12     4.55597676e-11
     3.33542888e+03            3.33542888e+03     3.48047773e-14    -1.46328189e-12     3.56857439e-11
     3.34608608e+03            3.34608608e+03     2.67865959e-14    -1.13511624e-12     2.79183125e-11
     3.35657862e+03            3.35657862e+03     2.05794509e-14    -8.79545166e-13     2.18155050e-11
     3.36690528e+03            3.36690528e+03     1.58016531e-14    -6.80724475e-13     1.70264266e-11
     3.37706483e+03            3.37706483e+03     1.21211235e-14    -5.26242429e-13     1.32728572e-11
     3.38705608e+03            3.38705608e+03     9.28250250e-15    -4.06349486e-13     1.03344691e-11
     3.39687781e+03            3.39687781e+03     7.09876311e-15    -3.13402897e-13     8.03701242e-12
     3.40652884e+03            3.40652884e+03     5.42918031e-15    -2.41452558e-13     6.24289425e-12
     3.41600799e+03            3.41600799e+03     4.13912866e-15    -1.85801270e-13     4.84351362e-12
     3.42531407e+03            3.42531407e+03     3.15814796e-15    -1.42812411e-13     3.75335892e-12
     3.43444592e+03            3.43444592e+03     2.40660946e-15    -1.09637123e-13     2.90513414e-12
     3.44340237e+03            3.44340237e+03     1.82228161e-15    -8.40827381e-14     2.24592534e-12
     3.45218224e+03            3.45218224e+03     1.38905146e-15    -6.43963131e-14     1.73423887e-12
     3.46078436e+03            3.46078436e+03     1.05032601e-15    -4.92743362e-14     1.33754942e-12
     3.46920757e+03            3.46920757e+03     7.90205236e-16    -3.76621077e-14     1.03037851e-12
     3.47745067e+03            3.47745067e+03     5.97573942e-16    -2.87548899e-14     7.92805638e-13
     3.48551248e+03            3.48551248e+03     4.49368593e-16    -2.19253865e-14     6.09302173e-13
     3.49339178e+03            3.49339178e+03     3.38766545e-16    -1.66964670e-14     4.67705634e-13
     3.50108736e+03            3.50108736e+03     2.47128742e-16    -1.27031876e-14     3.58598594e-13
     3.50859796e+03            3.50859796e+03     1.79457923e-16    -9.65207550e-15     2.74618866e-13
     3.51592230e+03            3.51592230e+03     1.37706207e-16    -7.32393462e-15     2.10063096e-13
     3.52305905e+03            3.52305905e+03     1.05913716e-16    -5.54967882e-15     1.60486271e-13
     3.53000684e+03            3.53000684e+03     7.38537356e-17    -4.19814958e-15     1.22473561e-13
     3.53676423e+03            3.53676423e+03     4.72188062e-17    -3.17869130e-15     9.33456740e-14
     3.54332970e+03            3.54332970e+03     3.88665706e-17    -2.40425796e-15     7.10650048e-14
     3.54970165e+03            3.54970165e+03     3.14928271e-17    -1.80657902e-15     5.40405744e-14
     3.55587835e+03            3.55587835e+03     2.05419615e-17    -1.35501238e-15     4.10412975e-14
     3.56185793e+03            3.56185793e+03     1.68690970e-17    -1.02070241e-15     3.11305662e-14
     3.56763832e+03            3.56763832e+03     1.10398547e-17    -7.64327159e-16     2.35878666e-14
     3.57321727e+03            3.57321727e+03     9.03290269e-18    -5.71917226e-16     1.78635661e-14
     3.57859219e+03            3.57859219e+03     2.86846559e-18    -4.21043838e-16     1.34934630e-14
     3.58376018e+03            3.58376018e+03    -7.39126590e-19    -3.16313742e-16     1.01938567e-14
     3.58871783e+03            3.58871783e+03     4.36207111e-18    -2.41085872e-16     7.68976795e-15
     3.59346116e+03            3.59346116e+03    -2.17652598e-18    -1.87574503e-16     5.80055901e-15
     3.59798536e+03            3.59798536e+03     2.05651199e-18    -1.32424386e-16     4.36662678e-15
     3.60228452e+03            3.60228452e+03     3.01055333e-18    -1.00256673e-16     3.28415395e-15
     3.60635115e+03            3.60635115e+03    -2.74366298e-18    -7.87413459e-17     2.46745679e-15
     3.61017548e+03            3.61017548e+03    -3.94291695e-18    -5.78912999e-17     1.85495278e-15
     3.61374413e+03            3.61374413e+03    -6.51303364e-18    -4.12607701e-17     1.38129334e-15
     3.61703748e+03            3.61703748e+03    -2.37193264e-18    -3.03259273e-17     1.03850426e-15
     3.62002301e+03            3.62002301e+03    -1.87048386e-18    -2.35860955e-17     7.75294544e-16
     3.62263195e+03            3.62263195e+03    -4.27448188e-18    -1.34433780e-17     5.79612432e-16
     3.62478468e+03            3.62478468e+03    -2.98254238e-18    -1.21860313e-17     4.26555826e-16
     3.62690068e+03            3.62690068e+03    -3.50748665e-18    -1.63657590e-17     3.15592187e-16
     3.62949899e+03            3.62949899e+03    -4.25479051e-18    -1.53375476e-17     2.37414074e-16
     3.63253775e+03            3.63253775e+03    -3.94746596e-18    -1.32699484e-17     1.80153070e-16
     3.63594768e+03            3.63594768e+03    -1.83480019e-18    -1.10975257e-17     1.27735101e-16
     3.63970859e+03            3.63970859e+03     2.70233361e-18    -3.18805142e-18     9.58436627e-17
     3.64382157e+03            3.64382157e+03    -2.50538500e-18    -6.22878781e-18     6.13115581e-17
     3.64830121e+03            3.64830121e+03    -1.03087246e-18    -3.37399320e-18     4.84926469e-17
     3.65317445e+03            3.65317445e+03    -2.77583400e-18    -5.32672521e-18     3.92374494e-17
     3.65848246e+03            3.65848246e+03    -3.33190749e-18    -4.61728678e-18     2.94471259e-17
