t_Jacobi: 2.238513e+02 (530942 iterations) t_armadillo: 4.773625e-02
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     6.22021385e+05            6.22021385e+05     6.13500815e-02     2.93353374e-02     4.73230094e-02
     6.25075591e+05            6.25075591e+05     6.12541533e-02     3.00348150e-02     4.65271501e-02
     6.28124958e+05            6.28124958e+05     6.11558164e-02     3.07295686e-02     4.57148258e-02
     6.31169365e+05            6.31169365e+05     6.10550749e-02     3.14194890e-02     4.48863241e-02
     6.34208694e+05            6.34208694e+05     6.09519326e-02     3.21044677e-02     4.40419381e-02
     6.37242824e+05            6.37242824e+05     6.08463936e-02     3.27843969e-02     4.31819665e-02
     6.40271636e+05            6.40271636e+05     6.07384621e-02     3.34591698e-02     4.23067139e-02
     6.43295012e+05            6.43295012e+05     6.06281423e-02     3.41286801e-02     4.14164898e-02
     6.46312832e+05            6.46312832e+05     6.05154386e-02     3.47928226e-02     4.05116092e-02
     6.49324977e+05            6.49324977e+05     6.04003553e-02     3.54514929e-02     3.95923926e-02
     6.52331329e+05            6.52331329e+05     6.02828971e-02     3.61045872e-02     3.86591650e-02
     6.55331771e+05            6.55331771e+05     6.01630685e-02     3.67520030e-02     3.77122568e-02
     6.58326183e+05            6.58326183e+05     6.00408742e-02     3.73936383e-02     3.67520030e-02
     6.61314449e+05            6.61314449e+05     5.99163191e-02     3.80293923e-02     3.57787435e-02
     6.64296450e+05            6.64296450e+05     5.97894079e-02     3.86591650e-02     3.47928226e-02
     6.67272069e+05            6.67272069e+05     5.96601459e-02     3.92828573e-02     3.37945894e-02
     6.70241191e+05            6.70241191e+05     5.95285379e-02     3.99003711e-02     3.27843969e-02
     6.73203696e+05            6.73203696e+05     5.93945892e-02     4.05116092e-02     3.17626028e-02
     6.76159470e+05            6.76159470e+05     5.92583051e-02     4.11164757e-02     3.07295686e-02
     6.79108396e+05            6.79108396e+05     5.91196909e-02     4.17148753e-02     2.96856598e-02
     6.82050358e+05            6.82050358e+05     5.89787521e-02     4.23067139e-02     2.86312460e-02
     6.84985241e+05            6.84985241e+05     5.88354941e-02     4.28918984e-02     2.75667001e-02
     6.87912928e+05            6.87912928e+05     5.86899227e-02     4.34703368e-02     2.64923990e-02
     6.90833305e+05            6.90833305e+05     5.85420436e-02     4.40419381e-02     2.54087229e-02
     6.93746257e+05            6.93746257e+05     5.83918625e-02     4.46066124e-02     2.43160551e-02
     6.96651670e+05            6.96651670e+05     5.82393855e-02     4.51642709e-02     2.32147824e-02
     6.99549429e+05            6.99549429e+05     5.80846184e-02     4.57148258e-02     2.21052944e-02
     7.02439420e+05            7.02439420e+05     5.79275673e-02     4.62581907e-02     2.09879839e-02
     7.05321529e+05            7.05321529e+05     5.77682385e-02     4.67942800e-02     1.98632462e-02
     7.08195644e+05            7.08195644e+05     5.76066383e-02     4.73230094e-02     1.87314794e-02
     7.11061651e+05            7.11061651e+05     5.74427728e-02     4.78442957e-02     1.75930838e-02
     7.13919438e+05            7.13919438e+05     5.72766487e-02     4.83580570e-02     1.64484625e-02
     7.16768892e+05            7.16768892e+05     5.71082724e-02     4.88642125e-02     1.52980204e-02
     7.19609902e+05            7.19609902e+05     5.69376506e-02     4.93626825e-02     1.41421647e-02
     7.22442354e+05            7.22442354e+05     5.67647899e-02     4.98533886e-02     1.29813043e-02
     7.25266139e+05            7.25266139e+05     5.65896972e-02     5.03362537e-02     1.18158502e-02
     7.28081145e+05            7.28081145e+05     5.64123793e-02     5.08112019e-02     1.06462147e-02
     7.30887261e+05            7.30887261e+05     5.62328432e-02     5.12781583e-02     9.47281167e-03
     7.33684378e+05            7.33684378e+05     5.60510960e-02     5.17370497e-02     8.29605646e-03
     7.36472384e+05            7.36472384e+05     5.58671449e-02     5.21878037e-02     7.11636546e-03
     7.39251171e+05            7.39251171e+05     5.56809970e-02     5.26303496e-02     5.93415613e-03
     7.42020629e+05            7.42020629e+05     5.54926597e-02     5.30646176e-02     4.74984683e-03
     7.44780649e+05            7.44780649e+05     5.53021403e-02     5.34905396e-02     3.56385666e-03
     7.47531123e+05            7.47531123e+05     5.51094464e-02     5.39080484e-02     2.37660533e-03
     7.50271943e+05            7.50271943e+05     5.49145856e-02     5.43170785e-02     1.18851296e-03
     7.53003000e+05            7.53003000e+05     5.47175655e-02     5.47175655e-02    -1.88517044e-15
     7.55724188e+05            7.55724188e+05     5.45183939e-02     5.51094464e-02    -1.18851296e-03
     7.58435399e+05            7.58435399e+05     5.43170785e-02     5.54926597e-02    -2.37660533e-03
     7.61136527e+05            7.61136527e+05     5.41136274e-02     5.58671449e-02    -3.56385666e-03
     7.63827466e+05            7.63827466e+05     5.39080484e-02     5.62328432e-02    -4.74984683e-03
     7.66508109e+05            7.66508109e+05     5.37003498e-02     5.65896972e-02    -5.93415613e-03
     7.69178352e+05            7.69178352e+05     5.34905396e-02     5.69376506e-02    -7.11636546e-03
     7.71838089e+05            7.71838089e+05     5.32786261e-02     5.72766487e-02    -8.29605646e-03
     7.74487216e+05            7.74487216e+05     5.30646176e-02     5.76066383e-02    -9.47281167e-03
     7.77125629e+05            7.77125629e+05     5.28485226e-02     5.79275673e-02    -1.06462147e-02
     7.79753224e+05            7.79753224e+05     5.26303496e-02     5.82393855e-02    -1.18158502e-02
     7.82369897e+05            7.82369897e+05     5.24101070e-02     5.85420436e-02    -1.29813043e-02
     7.84975546e+05            7.84975546e+05     5.21878037e-02     5.88354941e-02    -1.41421647e-02
     7.87570068e+05            7.87570068e+05     5.19634483e-02     5.91196909e-02    -1.52980204e-02
     7.90153361e+05            7.90153361e+05     5.17370497e-02     5.93945892e-02    -1.64484625e-02
     7.92725324e+05            7.92725324e+05     5.15086167e-02     5.96601459e-02    -1.75930838e-02
     7.95285856e+05            7.95285856e+05     5.12781583e-02     5.99163191e-02    -1.87314794e-02
     7.97834855e+05            7.97834855e+05     5.10456837e-02     6.01630685e-02    -1.98632462e-02
     8.00372222e+05            8.00372222e+05     5.08112019e-02     6.04003553e-02    -2.09879839e-02
     8.02897857e+05            8.02897857e+05     5.05747221e-02     6.06281423e-02    -2.21052944e-02
     8.05411660e+05            8.05411660e+05     5.03362537e-02     6.08463936e-02    -2.32147824e-02
     8.07913533e+05            8.07913533e+05     5.00958061e-02     6.10550749e-02    -2.43160551e-02
     8.10403377e+05            8.10403377e+05     4.98533886e-02     6.12541533e-02    -2.54087229e-02
     8.12881095e+05            8.12881095e+05     4.96090109e-02     6.14435975e-02    -2.64923990e-02
     8.15346589e+05            8.15346589e+05     4.93626825e-02     6.16233778e-02    -2.75667001e-02
     8.17799761e+05            8.17799761e+05     4.91144131e-02     6.17934658e-02    -2.86312460e-02
     8.20240517e+05            8.20240517e+05     4.88642125e-02     6.19538348e-02    -2.96856598e-02
     8.22668759e+05            8.22668759e+05     4.86120905e-02     6.21044596e-02    -3.07295686e-02
     8.25084391e+05            8.25084391e+05     4.83580570e-02     6.22453166e-02    -3.17626028e-02
     8.27487321e+05            8.27487321e+05     4.81021221e-02     6.23763834e-02    -3.27843969e-02
     8.29877451e+05            8.29877451e+05     4.78442957e-02     6.24976396e-02    -3.37945894e-02
     8.32254690e+05            8.32254690e+05     4.75845881e-02     6.26090661e-02    -3.47928226e-02
     8.34618942e+05            8.34618942e+05     4.73230094e-02     6.27106452e-02    -3.57787435e-02
     8.36970116e+05            8.36970116e+05     4.70595699e-02     6.28023612e-02    -3.67520030e-02
     8.39308118e+05            8.39308118e+05     4.67942800e-02     6.28841994e-02    -3.77122568e-02
     8.41632858e+05            8.41632858e+05     4.65271501e-02     6.29561471e-02    -3.86591650e-02
     8.43944243e+05            8.43944243e+05     4.62581907e-02     6.30181930e-02    -3.95923926e-02
     8.46242182e+05            8.46242182e+05     4.59874124e-02     6.30703272e-02    -4.05116092e-02
     8.48526586e+05            8.48526586e+05     4.57148258e-02     6.31125417e-02    -4.14164898e-02
     8.50797363e+05            8.50797363e+05     4.54404417e-02     6.31448296e-02    -4.23067139e-02
     8.53054426e+05            8.53054426e+05     4.51642709e-02     6.31671861e-02    -4.31819665e-02
     8.55297686e+05            8.55297686e+05     4.48863241e-02     6.31796074e-02    -4.40419381e-02
     8.57527053e+05            8.57527053e+05     4.46066124e-02     6.31820918e-02    -4.48863241e-02
     8.59742441e+05            8.59742441e+05     4.43251467e-02     6.31746388e-02    -4.57148258e-02
     8.61943762e+05            8.61943762e+05     4.40419381e-02     6.31572495e-02    -4.65271501e-02
     8.64130930e+05            8.64130930e+05     4.37569977e-02     6.31299268e-02    -4.73230094e-02
     8.66303859e+05            8.66303859e+05     4.34703368e-02     6.30926749e-02    -4.81021221e-02
     8.68462463e+05            8.68462463e+05     4.31819665e-02     6.30454996e-02    -4.88642125e-02
     8.70606657e+05            8.70606657e+05     4.28918984e-02     6.29884085e-02    -4.96090109e-02
     8.72736358e+05            8.72736358e+05     4.26001437e-02     6.29214103e-02    -5.03362537e-02
     8.74851481e+05            8.74851481e+05     4.23067139e-02     6.28445158e-02    -5.10456837e-02
     8.76951944e+05            8.76951944e+05     4.20116205e-02     6.27577370e-02    -5.17370497e-02
     8.79037663e+05            8.79037663e+05     4.17148753e-02     6.26610876e-02    -5.24101070e-02
     8.81108556e+05            8.81108556e+05     4.14164898e-02     6.25545827e-02    -5.30646176e-02
     8.83164543e+05            8.83164543e+05     4.11164757e-02     6.24382391e-02    -5.37003498e-02
     8.85205542e+05            8.85205542e+05     4.08148449e-02     6.23120751e-02    -5.43170785e-02
     8.87231474e+05            8.87231474e+05     4.05116092e-02     6.21761105e-02    -5.49145856e-02
     8.89242258e+05            8.89242258e+05     4.02067806e-02     6.20303668e-02    -5.54926597e-02
     8.91237815e+05            8.91237815e+05     3.99003711e-02     6.18748668e-02    -5.60510960e-02
     8.93218067e+05            8.93218067e+05     3.95923926e-02     6.17096350e-02    -5.65896972e-02
     8.95182936e+05            8.95182936e+05     3.92828573e-02     6.15346974e-02    -5.71082724e-02
     8.97132345e+05            8.97132345e+05     3.89717773e-02     6.13500815e-02    -5.76066383e-02
     8.99066217e+05            8.99066217e+05     3.86591650e-02     6.11558164e-02    -5.80846184e-02
     9.00984476e+05            9.00984476e+05     3.83450325e-02     6.09519326e-02    -5.85420436e-02
     9.02887047e+05            9.02887047e+05     3.80293923e-02     6.07384621e-02    -5.89787521e-02
     9.04773855e+05            9.04773855e+05     3.77122568e-02     6.05154386e-02    -5.93945892e-02
     9.06644825e+05            9.06644825e+05     3.73936383e-02     6.02828971e-02    -5.97894079e-02
     9.08499885e+05            9.08499885e+05     3.70735495e-02     6.00408742e-02    -6.01630685e-02
     9.10338960e+05            9.10338960e+05     3.67520030e-02     5.97894079e-02    -6.05154386e-02
     9.12161980e+05            9.12161980e+05     3.64290113e-02     5.95285379e-02    -6.08463936e-02
     9.13968872e+05            9.13968872e+05     3.61045872e-02     5.92583051e-02    -6.11558164e-02
     9.15759564e+05            9.15759564e+05     3.57787435e-02     5.89787521e-02    -6.14435975e-02
     9.17533988e+05            9.17533988e+05     3.54514929e-02     5.86899227e-02    -6.17096350e-02
     9.19292072e+05            9.19292072e+05     3.51228483e-02     5.83918625e-02    -6.19538348e-02
     9.21033748e+05            9.21033748e+05     3.47928226e-02     5.80846184e-02    -6.21761105e-02
     9.22758948e+05            9.22758948e+05     3.44614289e-02     5.77682385e-02    -6.23763834e-02
     9.24467603e+05            9.24467603e+05     3.41286801e-02     5.74427728e-02    -6.25545827e-02
     9.26159646e+05            9.26159646e+05     3.37945894e-02     5.71082724e-02    -6.27106452e-02
     9.27835011e+05            9.27835011e+05     3.34591698e-02     5.67647899e-02    -6.28445158e-02
     9.29493632e+05            9.29493632e+05     3.31224346e-02     5.64123793e-02    -6.29561471e-02
     9.31135444e+05            9.31135444e+05     3.27843969e-02     5.60510960e-02    -6.30454996e-02
     9.32760381e+05            9.32760381e+05     3.24450702e-02     5.56809970e-02    -6.31125417e-02
     9.34368381e+05            9.34368381e+05     3.21044677e-02     5.53021403e-02    -6.31572495e-02
     9.35959380e+05            9.35959380e+05     3.17626028e-02     5.49145856e-02    -6.31796074e-02
     9.37533316e+05            9.37533316e+05     3.14194890e-02     5.45183939e-02    -6.31796074e-02
     9.39090125e+05            9.39090125e+05     3.10751397e-02     5.41136274e-02    -6.31572495e-02
     9.40629749e+05            9.40629749e+05     3.07295686e-02     5.37003498e-02    -6.31125417e-02
     9.42152125e+05            9.42152125e+05     3.03827891e-02     5.32786261e-02    -6.30454996e-02
     9.43657194e+05            9.43657194e+05     3.00348150e-02     5.28485226e-02    -6.29561471e-02
     9.45144896e+05            9.45144896e+05     2.96856598e-02     5.24101070e-02    -6.28445158e-02
     9.46615174e+05            9.46615174e+05     2.93353374e-02     5.19634483e-02    -6.27106452e-02
     9.48067969e+05            9.48067969e+05     2.89838615e-02     5.15086167e-02    -6.25545827e-02
     9.49503225e+05            9.49503225e+05     2.86312460e-02     5.10456837e-02    -6.23763834e-02
     9.50920885e+05            9.50920885e+05     2.82775046e-02     5.05747221e-02    -6.21761105e-02
     9.52320892e+05            9.52320892e+05     2.79226513e-02     5.00958061e-02    -6.19538348e-02
     9.53703193e+05            9.53703193e+05     2.75667001e-02     4.96090109e-02    -6.17096350e-02
     9.55067732e+05            9.55067732e+05     2.72096650e-02     4.91144131e-02    -6.14435975e-02
     9.56414457e+05            9.56414457e+05     2.68515599e-02     4.86120905e-02    -6.11558164e-02
     9.57743314e+05            9.57743314e+05     2.64923990e-02     4.81021221e-02    -6.08463936e-02
     9.59054250e+05            9.59054250e+05     2.61321964e-02     4.75845881e-02    -6.05154386e-02
     9.60347215e+05            9.60347215e+05     2.57709663e-02     4.70595699e-02    -6.01630685e-02
     9.61622157e+05            9.61622157e+05     2.54087229e-02     4.65271501e-02    -5.97894079e-02
     9.62879027e+05            9.62879027e+05     2.50454803e-02     4.59874124e-02    -5.93945892e-02
     9.64117774e+05            9.64117774e+05     2.46812529e-02     4.54404417e-02    -5.89787521e-02
     9.65338351e+05            9.65338351e+05     2.43160551e-02     4.48863241e-02    -5.85420436e-02
     9.66540709e+05            9.66540709e+05     2.39499011e-02     4.43251467e-02    -5.80846184e-02
     9.67724801e+05            9.67724801e+05     2.35828054e-02     4.37569977e-02    -5.76066383e-02
     9.68890581e+05            9.68890581e+05     2.32147824e-02     4.31819665e-02    -5.71082724e-02
     9.70038001e+05            9.70038001e+05     2.28458465e-02     4.26001437e-02    -5.65896972e-02
     9.71167019e+05            9.71167019e+05     2.24760124e-02     4.20116205e-02    -5.60510960e-02
     9.72277588e+05            9.72277588e+05     2.21052944e-02     4.14164898e-02    -5.54926597e-02
     9.73369666e+05            9.73369666e+05     2.17337073e-02     4.08148449e-02    -5.49145856e-02
     9.74443209e+05            9.74443209e+05     2.13612656e-02     4.02067806e-02    -5.43170785e-02
     9.75498175e+05            9.75498175e+05     2.09879839e-02     3.95923926e-02    -5.37003498e-02
     9.76534523e+05            9.76534523e+05     2.06138770e-02     3.89717773e-02    -5.30646176e-02
     9.77552212e+05            9.77552212e+05     2.02389595e-02     3.83450325e-02    -5.24101070e-02
     9.78551202e+05            9.78551202e+05     1.98632462e-02     3.77122568e-02    -5.17370497e-02
     9.79531454e+05            9.79531454e+05     1.94867519e-02     3.70735495e-02    -5.10456837e-02
     9.80492929e+05            9.80492929e+05     1.91094913e-02     3.64290113e-02    -5.03362537e-02
     9.81435589e+05            9.81435589e+05     1.87314794e-02     3.57787435e-02    -4.96090109e-02
     9.82359398e+05            9.82359398e+05     1.83527309e-02     3.51228483e-02    -4.88642125e-02
     9.83264318e+05            9.83264318e+05     1.79732607e-02     3.44614289e-02    -4.81021221e-02
     9.84150315e+05            9.84150315e+05     1.75930838e-02     3.37945894e-02    -4.73230094e-02
     9.85017353e+05            9.85017353e+05     1.72122152e-02     3.31224346e-02    -4.65271501e-02
     9.85865399e+05            9.85865399e+05     1.68306697e-02     3.24450702e-02    -4.57148258e-02
     9.86694418e+05            9.86694418e+05     1.64484625e-02     3.17626028e-02    -4.48863241e-02
     9.87504380e+05            9.87504380e+05     1.60656085e-02     3.10751397e-02    -4.40419381e-02
     9.88295250e+05            9.88295250e+05     1.56821228e-02     3.03827891e-02    -4.31819665e-02
     9.89067000e+05            9.89067000e+05     1.52980204e-02     2.96856598e-02    -4.23067139e-02
     9.89819597e+05            9.89819597e+05     1.49133165e-02     2.89838615e-02    -4.14164898e-02
     9.90553014e+05            9.90553014e+05     1.45280262e-02     2.82775046e-02    -4.05116092e-02
     9.91267220e+05            9.91267220e+05     1.41421647e-02     2.75667001e-02    -3.95923926e-02
     9.91962187e+05            9.91962187e+05     1.37557470e-02     2.68515599e-02    -3.86591650e-02
     9.92637889e+05            9.92637889e+05     1.33687885e-02     2.61321964e-02    -3.77122568e-02
     9.93294299e+05            9.93294299e+05     1.29813043e-02     2.54087229e-02    -3.67520030e-02
     9.93931391e+05            9.93931391e+05     1.25933097e-02     2.46812529e-02    -3.57787435e-02
     9.94549139e+05            9.94549139e+05     1.22048199e-02     2.39499011e-02    -3.47928226e-02
     9.95147521e+05            9.95147521e+05     1.18158502e-02     2.32147824e-02    -3.37945894e-02
     9.95726511e+05            9.95726511e+05     1.14264159e-02     2.24760124e-02    -3.27843969e-02
     9.96286088e+05            9.96286088e+05     1.10365322e-02     2.17337073e-02    -3.17626028e-02
     9.96826229e+05            9.96826229e+05     1.06462147e-02     2.09879839e-02    -3.07295686e-02
     9.97346913e+05            9.97346913e+05     1.02554785e-02     2.02389595e-02    -2.96856598e-02
     9.97848120e+05            9.97848120e+05     9.86433900e-03     1.94867519e-02    -2.86312460e-02
     9.98329829e+05            9.98329829e+05     9.47281167e-03     1.87314794e-02    -2.75667001e-02
     9.98792023e+05            9.98792023e+05     9.08091186e-03     1.79732607e-02    -2.64923990e-02
     9.99234683e+05            9.99234683e+05     8.68865499e-03     1.72122152e-02    -2.54087229e-02
     9.99657790e+05            9.99657790e+05     8.29605646e-03     1.64484625e-02    -2.43160551e-02
     1.00006133e+06            1.00006133e+06     7.90313173e-03     1.56821228e-02    -2.32147824e-02
     1.00044529e+06            1.00044529e+06     7.50989625e-03     1.49133165e-02    -2.21052944e-02
     1.00080964e+06            1.00080964e+06     7.11636546e-03     1.41421647e-02    -2.09879839e-02
     1.00115438e+06            1.00115438e+06     6.72255486e-03     1.33687885e-02    -1.98632462e-02
     1.00147950e+06            1.00147950e+06     6.32847991e-03     1.25933097e-02    -1.87314794e-02
     1.00178498e+06            1.00178498e+06     5.93415613e-03     1.18158502e-02    -1.75930838e-02
     1.00207080e+06            1.00207080e+06     5.53959901e-03     1.10365322e-02    -1.64484625e-02
     1.00233696e+06            1.00233696e+06     5.14482407e-03     1.02554785e-02    -1.52980204e-02
     1.00258345e+06            1.00258345e+06     4.74984683e-03     9.47281167e-03    -1.41421647e-02
     1.00281025e+06            1.00281025e+06     4.35468282e-03     8.68865499e-03    -1.29813043e-02
     1.00301736e+06            1.00301736e+06     3.95934759e-03     7.90313173e-03    -1.18158502e-02
     1.00320477e+06            1.00320477e+06     3.56385666e-03     7.11636546e-03    -1.06462147e-02
     1.00337248e+06            1.00337248e+06     3.16822561e-03     6.32847991e-03    -9.47281167e-03
     1.00352047e+06            1.00352047e+06     2.77246997e-03     5.53959901e-03    -8.29605646e-03
     1.00364874e+06            1.00364874e+06     2.37660533e-03     4.74984683e-03    -7.11636546e-03
     1.00375728e+06            1.00375728e+06     1.98064723e-03     3.95934759e-03    -5.93415613e-03
     1.00384609e+06            1.00384609e+06     1.58461125e-03     3.16822561e-03    -4.74984683e-03
     1.00391518e+06            1.00391518e+06     1.18851296e-03     2.37660533e-03    -3.56385666e-03
     1.00396452e+06            1.00396452e+06     7.92367935e-04     1.58461125e-03    -2.37660533e-03
     1.00399413e+06            1.00399413e+06     3.96191757e-04     7.92367935e-04    -1.18851296e-03
