t_Jacobi: 4.133827e+01 (81671 iterations) t_armadillo: 1.407700e-02
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     5.07131307e+03            5.07131307e+03     3.06933833e-03     2.21207320e-02     7.37020063e-02
     5.11272886e+03            5.11272886e+03     2.84418014e-03     2.08355340e-02     7.09124788e-02
     5.15368750e+03            5.15368750e+03     2.63373157e-03     1.96084420e-02     6.81492048e-02
     5.19417897e+03            5.19417897e+03     2.43718427e-03     1.84381190e-02     6.54184080e-02
     5.23419338e+03            5.23419338e+03     2.25376191e-03     1.73231520e-02     6.27257948e-02
     5.27372095e+03            5.27372095e+03     2.08271989e-03     1.62620626e-02     6.00765619e-02
     5.31275202e+03            5.31275202e+03     1.92334501e-03     1.52533184e-02     5.74754067e-02
     5.35127705e+03            5.35127705e+03     1.77495502e-03     1.42953419e-02     5.49265392e-02
     5.38928664e+03            5.38928664e+03     1.63689810e-03     1.33865210e-02     5.24336965e-02
     5.42677148e+03            5.42677148e+03     1.50855230e-03     1.25252168e-02     5.00001577e-02
     5.46372241e+03            5.46372241e+03     1.38932486e-03     1.17097726e-02     4.76287612e-02
     5.50013041e+03            5.50013041e+03     1.27865156e-03     1.09385212e-02     4.53219226e-02
     5.53598657e+03            5.53598657e+03     1.17599593e-03     1.02097921e-02     4.30816535e-02
     5.57128213e+03            5.57128213e+03     1.08084855e-03     9.52191792e-03     4.09095814e-02
     5.60600846e+03            5.60600846e+03     9.92726148e-04     8.87324053e-03     3.88069701e-02
     5.64015708e+03            5.64015708e+03     9.11170864e-04     8.26211646e-03     3.67747402e-02
     5.67371962e+03            5.67371962e+03     8.35749336e-04     7.68692184e-03     3.48134902e-02
     5.70668788e+03            5.70668788e+03     7.66051860e-04     7.14605680e-03     3.29235174e-02
     5.73905380e+03            5.73905380e+03     7.01691515e-04     6.63794950e-03     3.11048390e-02
     5.77080947e+03            5.77080947e+03     6.42303283e-04     6.16105957e-03     2.93572132e-02
     5.80194712e+03            5.80194712e+03     5.87543175e-04     5.71388122e-03     2.76801594e-02
     5.83245912e+03            5.83245912e+03     5.37087351e-04     5.29494584e-03     2.60729786e-02
     5.86233802e+03            5.86233802e+03     4.90631256e-04     4.90282428e-03     2.45347730e-02
     5.89157649e+03            5.89157649e+03     4.47888759e-04     4.53612871e-03     2.30644654e-02
     5.92016739e+03            5.92016739e+03     4.08591309e-04     4.19351416e-03     2.16608173e-02
     5.94810371e+03            5.94810371e+03     3.72487103e-04     3.87367968e-03     2.03224473e-02
     5.97537860e+03            5.97537860e+03     3.39340269e-04     3.57536930e-03     1.90478477e-02
     6.00198539e+03            6.00198539e+03     3.08930075e-04     3.29737258e-03     1.78354009e-02
     6.02791755e+03            6.02791755e+03     2.81050150e-04     3.03852500e-03     1.66833950e-02
     6.05316871e+03            6.05316871e+03     2.55507728e-04     2.79770803e-03     1.55900384e-02
     6.07773269e+03            6.07773269e+03     2.32122922e-04     2.57384906e-03     1.45534736e-02
     6.10160345e+03            6.10160345e+03     2.10728010e-04     2.36592107e-03     1.35717896e-02
     6.12477512e+03            6.12477512e+03     1.91166753e-04     2.17294214e-03     1.26430346e-02
     6.14724199e+03            6.14724199e+03     1.73293737e-04     1.99397480e-03     1.17652265e-02
     6.16899852e+03            6.16899852e+03     1.56973733e-04     1.82812523e-03     1.09363632e-02
     6.19003935e+03            6.19003935e+03     1.42081093e-04     1.67454233e-03     1.01544323e-02
     6.21035927e+03            6.21035927e+03     1.28499157e-04     1.53241667e-03     9.41741887e-03
     6.22995322e+03            6.22995322e+03     1.16119698e-04     1.40097936e-03     8.72331369e-03
     6.24881634e+03            6.24881634e+03     1.04842385e-04     1.27950081e-03     8.07011958e-03
     6.26694390e+03            6.26694390e+03     9.45742673e-05     1.16728942e-03     7.45585753e-03
     6.28433134e+03            6.28433134e+03     8.52292857e-05     1.06369022e-03     6.87857180e-03
     6.30097425e+03            6.30097425e+03     7.67278088e-05     9.68083432e-04     6.33633435e-03
     6.31686837e+03            6.31686837e+03     6.89961866e-05     8.79883014e-04     5.82724845e-03
     6.33200955e+03            6.33200955e+03     6.19663279e-05     7.98535139e-04     5.34945163e-03
     6.34639379e+03            6.34639379e+03     5.55752979e-05     7.23516657e-04     4.90111790e-03
     6.36001718e+03            6.36001718e+03     4.97649355e-05     6.54333533e-04     4.48045930e-03
     6.37287589e+03            6.37287589e+03     4.44814888e-05     5.90519254e-04     4.08572683e-03
     6.38496608e+03            6.38496608e+03     3.96752686e-05     5.31633226e-04     3.71521066e-03
     6.39628393e+03            6.39628393e+03     3.53003183e-05     4.77259147e-04     3.36723983e-03
     6.40682542e+03            6.40682542e+03     3.13140986e-05     4.27003370e-04     3.04018124e-03
     6.41658627e+03            6.41658627e+03     2.76771872e-05     3.80493246e-04     2.73243807e-03
     6.42556163e+03            6.42556163e+03     2.43529904e-05     3.37375450e-04     2.44244765e-03
     6.43374563e+03            6.43374563e+03     2.13074667e-05     2.97314290e-04     2.16867867e-03
     6.44113061e+03            6.44113061e+03     1.85088597e-05     2.59989979e-04     1.90962779e-03
     6.44770547e+03            6.44770547e+03     1.59274402e-05     2.25096891e-04     1.66381568e-03
     6.45345232e+03            6.45345232e+03     1.35352547e-05     1.92341765e-04     1.42978239e-03
     6.45833730e+03            6.45833730e+03     1.13058782e-05     1.61441870e-04     1.20608200e-03
     6.46227221e+03            6.46227221e+03     9.21417136e-06     1.32123101e-04     9.91276730e-04
     6.46514383e+03            6.46514383e+03     7.23603726e-06     1.04118011e-04     7.83930097e-04
     6.46816378e+03            6.46816378e+03     5.34817794e-06     7.71637529e-05     5.82599433e-04
     6.47265540e+03            6.47265540e+03     3.52784648e-06     5.09999057e-05     3.85827452e-04
     6.47921958e+03            6.47921958e+03     1.75259284e-06     2.53661863e-05     1.92132872e-04
