t_Jacobi: 1.534370e+01 (78786 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     3.37980789e+01            3.37980789e+01     8.88115838e-02     1.16957838e-01    -1.94900081e-02
     3.43026768e+01            3.43026768e+01     8.62625840e-02     1.18633718e-01    -1.25905511e-02
     3.48068379e+01            3.48068379e+01     8.37125666e-02     1.20045893e-01    -5.63465945e-03
     3.53104393e+01            3.53104393e+01     8.11663542e-02     1.21198097e-01     1.34616593e-03
     3.58133578e+01            3.58133578e+01     7.86285746e-02     1.22094917e-01     8.32111312e-03
     3.63154705e+01            3.63154705e+01     7.61036527e-02     1.22741745e-01     1.52602214e-02
     3.68166549e+01            3.68166549e+01     7.35958026e-02     1.23144717e-01     2.21345318e-02
     3.73167884e+01            3.73167884e+01     7.11090217e-02     1.23310665e-01     2.89162263e-02
     3.78157489e+01            3.78157489e+01     6.86470858e-02     1.23247050e-01     3.55787535e-02
     3.83134143e+01            3.83134143e+01     6.62135453e-02     1.22961910e-01     4.20969424e-02
     3.88096632e+01            3.88096632e+01     6.38117225e-02     1.22463796e-01     4.84471018e-02
     3.93043742e+01            3.93043742e+01     6.14447105e-02     1.21761714e-01     5.46071067e-02
     3.97974264e+01            3.97974264e+01     5.91153721e-02     1.20865068e-01     6.05564711e-02
     4.02886994e+01            4.02886994e+01     5.68263412e-02     1.19783593e-01     6.62764072e-02
     4.07780731e+01            4.07780731e+01     5.45800237e-02     1.18527305e-01     7.17498702e-02
     4.12654279e+01            4.12654279e+01     5.23786003e-02     1.17106440e-01     7.69615915e-02
     4.17506447e+01            4.17506447e+01     5.02240297e-02     1.15531399e-01     8.18980973e-02
     4.22336048e+01            4.22336048e+01     4.81180527e-02     1.13812693e-01     8.65477162e-02
     4.27141903e+01            4.27141903e+01     4.60621971e-02     1.11960892e-01     9.09005732e-02
     4.31922836e+01            4.31922836e+01     4.40577829e-02     1.09986575e-01     9.49485742e-02
     4.36677679e+01            4.36677679e+01     4.21059286e-02     1.07900284e-01     9.86853779e-02
     4.41405269e+01            4.41405269e+01     4.02075578e-02     1.05712476e-01     1.02106359e-01
     4.46104451e+01            4.46104451e+01     3.83634062e-02     1.03433484e-01     1.05208561e-01
     4.50774076e+01            4.50774076e+01     3.65740290e-02     1.01073474e-01     1.07990641e-01
     4.55413002e+01            4.55413002e+01     3.48398089e-02     9.86424142e-02     1.10452807e-01
     4.60020095e+01            4.60020095e+01     3.31609641e-02     9.61500354e-02     1.12596749e-01
     4.64594228e+01            4.64594228e+01     3.15375565e-02     9.36058039e-02     1.14425561e-01
     4.69134283e+01            4.69134283e+01     2.99695007e-02     9.10188933e-02     1.15943662e-01
     4.73639149e+01            4.73639149e+01     2.84565722e-02     8.83981594e-02     1.17156706e-01
     4.78107725e+01            4.78107725e+01     2.69984163e-02     8.57521194e-02     1.18071501e-01
     4.82538917e+01            4.82538917e+01     2.55945569e-02     8.30889329e-02     1.18695909e-01
     4.86931643e+01            4.86931643e+01     2.42444051e-02     8.04163863e-02     1.19038758e-01
     4.91284826e+01            4.91284826e+01     2.29472680e-02     7.77418795e-02     1.19109741e-01
     4.95597402e+01            4.95597402e+01     2.17023573e-02     7.50724165e-02     1.18919328e-01
     4.99868317e+01            4.99868317e+01     2.05087977e-02     7.24145970e-02     1.18478666e-01
     5.04096525e+01            5.04096525e+01     1.93656350e-02     6.97746118e-02     1.17799485e-01
     5.08280990e+01            5.08280990e+01     1.82718445e-02     6.71582400e-02     1.16894007e-01
     5.12420690e+01            5.12420690e+01     1.72263387e-02     6.45708483e-02     1.15774853e-01
     5.16514611e+01            5.16514611e+01     1.62279749e-02     6.20173931e-02     1.14454959e-01
     5.20561750e+01            5.20561750e+01     1.52755625e-02     5.95024237e-02     1.12947485e-01
     5.24561117e+01            5.24561117e+01     1.43678701e-02     5.70300880e-02     1.11265738e-01
     5.28511733e+01            5.28511733e+01     1.35036325e-02     5.46041396e-02     1.09423093e-01
     5.32412629e+01            5.32412629e+01     1.26815566e-02     5.22279465e-02     1.07432916e-01
     5.36262850e+01            5.36262850e+01     1.19003280e-02     4.99045006e-02     1.05308500e-01
     5.40061454e+01            5.40061454e+01     1.11586165e-02     4.76364299e-02     1.03062996e-01
     5.43807508e+01            5.43807508e+01     1.04550817e-02     4.54260098e-02     1.00709355e-01
     5.47500096e+01            5.47500096e+01     9.78837802e-03     4.32751772e-02     9.82602705e-02
     5.51138311e+01            5.51138311e+01     9.15715962e-03     4.11855440e-02     9.57281294e-02
     5.54721262e+01            5.54721262e+01     8.56008464e-03     3.91584119e-02     9.31249667e-02
     5.58248070e+01            5.58248070e+01     7.99581940e-03     3.71947878e-02     9.04624242e-02
     5.61717869e+01            5.61717869e+01     7.46304218e-03     3.52953994e-02     8.77517146e-02
     5.65129807e+01            5.65129807e+01     6.96044662e-03     3.34607109e-02     8.50035911e-02
     5.68483048e+01            5.68483048e+01     6.48674490e-03     3.16909393e-02     8.22283202e-02
     5.71776767e+01            5.71776767e+01     6.04067051e-03     2.99860705e-02     7.94356606e-02
     5.75010155e+01            5.75010155e+01     5.62098080e-03     2.83458753e-02     7.66348452e-02
     5.78182417e+01            5.78182417e+01     5.22645924e-03     2.67699255e-02     7.38345680e-02
     5.81292772e+01            5.81292772e+01     4.85591731e-03     2.52576097e-02     7.10429744e-02
     5.84340455e+01            5.84340455e+01     4.50819627e-03     2.38081488e-02     6.82676562e-02
     5.87324715e+01            5.87324715e+01     4.18216855e-03     2.24206110e-02     6.55156486e-02
     5.90244817e+01            5.90244817e+01     3.87673898e-03     2.10939267e-02     6.27934322e-02
     5.93100039e+01            5.93100039e+01     3.59084574e-03     1.98269027e-02     6.01069365e-02
     5.95889677e+01            5.95889677e+01     3.32346114e-03     1.86182362e-02     5.74615470e-02
     5.98613042e+01            5.98613042e+01     3.07359220e-03     1.74665276e-02     5.48621147e-02
     6.01269457e+01            6.01269457e+01     2.84028096e-03     1.63702932e-02     5.23129677e-02
     6.03858266e+01            6.03858266e+01     2.62260476e-03     1.53279776e-02     4.98179246e-02
     6.06378825e+01            6.06378825e+01     2.41967622e-03     1.43379646e-02     4.73803103e-02
     6.08830507e+01            6.08830507e+01     2.23064312e-03     1.33985882e-02     4.50029721e-02
     6.11212700e+01            6.11212700e+01     2.05468823e-03     1.25081423e-02     4.26882988e-02
     6.13524809e+01            6.13524809e+01     1.89102884e-03     1.16648905e-02     4.04382388e-02
     6.15766254e+01            6.15766254e+01     1.73891632e-03     1.08670743e-02     3.82543204e-02
     6.17936470e+01            6.17936470e+01     1.59763553e-03     1.01129217e-02     3.61376722e-02
     6.20034909e+01            6.20034909e+01     1.46650414e-03     9.40065375e-03     3.40890441e-02
     6.22061037e+01            6.22061037e+01     1.34487183e-03     8.72849195e-03     3.21088276e-02
     6.24014336e+01            6.24014336e+01     1.23211948e-03     8.09466374e-03     3.01970772e-02
     6.25894304e+01            6.25894304e+01     1.12765825e-03     7.49740805e-03     2.83535313e-02
     6.27700450e+01            6.27700450e+01     1.03092862e-03     6.93497994e-03     2.65776319e-02
     6.29432299e+01            6.29432299e+01     9.41399389e-04     6.40565471e-03     2.48685449e-02
     6.31089390e+01            6.31089390e+01     8.58566578e-04     5.90773136e-03     2.32251793e-02
     6.32671273e+01            6.32671273e+01     7.81952371e-04     5.43953546e-03     2.16462055e-02
     6.34177506e+01            6.34177506e+01     7.11103971e-04     4.99942143e-03     2.01300725e-02
     6.35607659e+01            6.35607659e+01     6.45592441e-04     4.58577432e-03     1.86750250e-02
     6.36961307e+01            6.36961307e+01     5.85011521e-04     4.19701094e-03     1.72791180e-02
     6.38238025e+01            6.38238025e+01     5.28976422e-04     3.83158054e-03     1.59402316e-02
     6.39437387e+01            6.39437387e+01     4.77122599e-04     3.48796492e-03     1.46560833e-02
     6.40558952e+01            6.40558952e+01     4.29104507e-04     3.16467801e-03     1.34242393e-02
     6.41602259e+01            6.41602259e+01     3.84594331e-04     2.86026498e-03     1.22421248e-02
     6.42566802e+01            6.42566802e+01     3.43280706e-04     2.57330080e-03     1.11070321e-02
     6.43452003e+01            6.43452003e+01     3.04867405e-04     2.30238833e-03     1.00161267e-02
     6.44257162e+01            6.44257162e+01     2.69072011e-04     2.04615585e-03     8.96645298e-03
     6.44981364e+01            6.44981364e+01     2.35624559e-04     1.80325411e-03     7.95493651e-03
     6.45623316e+01            6.45623316e+01     2.04266140e-04     1.57235283e-03     6.97838540e-03
     6.46181002e+01            6.46181002e+01     1.74747475e-04     1.35213663e-03     6.03348919e-03
     6.46651122e+01            6.46651122e+01     1.46827433e-04     1.14130038e-03     5.11681569e-03
     6.47031631e+01            6.47031631e+01     1.20271501e-04     9.38543979e-04     4.22480553e-03
     6.47245589e+01            6.47245589e+01     9.48501835e-05     7.42566425e-04     3.35376418e-03
     6.47534213e+01            6.47534213e+01     7.03373235e-05     5.52059182e-04     2.49985153e-03
     6.48137331e+01            6.48137331e+01     4.65083313e-05     3.65698807e-04     1.65906853e-03
     6.48918576e+01            6.48918576e+01     2.31383015e-05     1.82138710e-04     8.27240986e-04
