t_Jacobi: 1.132570e+01 (73415 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     3.15627163e+01            3.15627163e+01     1.38806489e-02    -7.75500079e-02     1.99144305e-01
     3.24728213e+01            3.24728213e+01     1.05055742e-02    -6.29044766e-02     1.77709875e-01
     3.33801322e+01            3.33801322e+01     7.86269940e-03    -5.03079845e-02     1.55341575e-01
     3.42846295e+01            3.42846295e+01     5.81969192e-03    -3.96820712e-02     1.33181659e-01
     3.51862936e+01            3.51862936e+01     4.26026949e-03    -3.08804267e-02     1.12106278e-01
     3.60851052e+01            3.60851052e+01     3.08470168e-03    -2.37147816e-02     9.27292705e-02
     3.69810449e+01            3.69810449e+01     2.20931030e-03    -1.79765015e-02     7.54256887e-02
     3.78740933e+01            3.78740933e+01     1.56528885e-03    -1.34534772e-02     6.03678026e-02
     3.87642311e+01            3.87642311e+01     1.09711406e-03    -9.94240790e-03     4.75670689e-02
     3.96514389e+01            3.96514389e+01     7.60768500e-04    -7.25693144e-03     3.69167789e-02
     4.05356971e+01            4.05356971e+01     5.21938623e-04    -5.23225662e-03     2.82315378e-02
     4.14169861e+01            4.14169861e+01     3.54302431e-04    -3.72703978e-03     2.12811549e-02
     4.22952861e+01            4.22952861e+01     2.37978223e-04    -2.62323586e-03     1.58177721e-02
     4.31705770e+01            4.31705770e+01     1.58171553e-04    -1.82458399e-03     1.15960486e-02
     4.40428387e+01            4.40428387e+01     1.04031885e-04    -1.25428006e-03     8.38691353e-03
     4.49120508e+01            4.49120508e+01     6.77126128e-05    -8.52269103e-04     5.98582488e-03
     4.57781925e+01            4.57781925e+01     4.36169291e-05    -5.72472753e-04     4.21666122e-03
     4.66412429e+01            4.66412429e+01     2.78060793e-05    -3.80163338e-04     2.93238844e-03
     4.75011808e+01            4.75011808e+01     1.75444498e-05    -2.49609974e-04     2.01354186e-03
     4.83579845e+01            4.83579845e+01     1.09564712e-05    -1.62056561e-04     1.36539528e-03
     4.92116323e+01            4.92116323e+01     6.77248007e-06    -1.04044450e-04     9.14495380e-04
     5.00621017e+01            5.00621017e+01     4.14367356e-06    -6.60619844e-05     6.05051102e-04
     5.09093702e+01            5.09093702e+01     2.50956449e-06    -4.14854490e-05     3.95501203e-04
     5.17534147e+01            5.17534147e+01     1.50452736e-06    -2.57680179e-05     2.55448152e-04
     5.25942117e+01            5.25942117e+01     8.92902916e-07    -1.58319871e-05     1.63045010e-04
     5.34317373e+01            5.34317373e+01     5.24594837e-07    -9.62245552e-06     1.02851249e-04
     5.42659671e+01            5.42659671e+01     3.05121136e-07    -5.78573011e-06     6.41288856e-05
     5.50968762e+01            5.50968762e+01     1.75695927e-07    -3.44173029e-06     3.95259334e-05
     5.59244392e+01            5.59244392e+01     1.00162365e-07    -2.02565530e-06     2.40843468e-05
     5.67486302e+01            5.67486302e+01     5.65344329e-08    -1.17963334e-06     1.45094122e-05
     5.75694226e+01            5.75694226e+01     3.15935912e-08    -6.79740604e-07     8.64296994e-06
     5.83867893e+01            5.83867893e+01     1.74813160e-08    -3.87592349e-07     5.09106602e-06
     5.92007026e+01            5.92007026e+01     9.57745081e-09    -2.18707359e-07     2.96564883e-06
     6.00111341e+01            6.00111341e+01     5.19562430e-09    -1.22131466e-07     1.70854833e-06
     6.08180547e+01            6.08180547e+01     2.79092852e-09    -6.74973700e-08     9.73556831e-07
     6.16214347e+01            6.16214347e+01     1.48454670e-09    -3.69198404e-08     5.48719717e-07
     6.24212434e+01            6.24212434e+01     7.81959155e-10    -1.99877773e-08     3.05930398e-07
     6.32174497e+01            6.32174497e+01     4.07877792e-10    -1.07107151e-08     1.68734562e-07
     6.40100213e+01            6.40100213e+01     2.10689292e-10    -5.68118339e-09     9.20704770e-08
     6.47989253e+01            6.47989253e+01     1.07778424e-10    -2.98292405e-09     4.97045728e-08
     6.55841277e+01            6.55841277e+01     5.46020027e-11    -1.55040408e-09     2.65494635e-08
     6.63655937e+01            6.63655937e+01     2.73957315e-11    -7.97742703e-10     1.40320680e-08
     6.71432874e+01            6.71432874e+01     1.36133533e-11    -4.06360566e-10     7.33865525e-09
     6.79171720e+01            6.79171720e+01     6.69986115e-12    -2.04930349e-10     3.79806024e-09
     6.86872094e+01            6.86872094e+01     3.26582915e-12    -1.02320329e-10     1.94526520e-09
     6.94533605e+01            6.94533605e+01     1.57674677e-12    -5.05816703e-11     9.86024857e-10
     7.02155849e+01            7.02155849e+01     7.54006747e-13    -2.47579361e-11     4.94662417e-10
     7.09738410e+01            7.09738410e+01     3.57144921e-13    -1.19988568e-11     2.45618671e-10
     7.17280857e+01            7.17280857e+01     1.67566834e-13    -5.75815101e-12     1.20715809e-10
     7.24782746e+01            7.24782746e+01     7.78777481e-14    -2.73626666e-12     5.87267214e-11
     7.32243617e+01            7.32243617e+01     3.58456728e-14    -1.28758561e-12     2.82809573e-11
     7.39662994e+01            7.39662994e+01     1.63515076e-14    -6.00005571e-13     1.34820779e-11
     7.47040386e+01            7.47040386e+01     7.38405368e-15    -2.76891967e-13     6.36269817e-12
     7.54375280e+01            7.54375280e+01     3.30621839e-15    -1.26551114e-13     2.97280116e-12
     7.61667149e+01            7.61667149e+01     1.47140557e-15    -5.72822831e-14     1.37514234e-12
     7.68915440e+01            7.68915440e+01     6.52982957e-16    -2.56818888e-14     6.29796565e-13
     7.76119584e+01            7.76119584e+01     2.90242044e-16    -1.13983818e-14     2.85582203e-13
     7.83278985e+01            7.83278985e+01     1.29524265e-16    -5.01400614e-15     1.28223863e-13
     7.90393023e+01            7.90393023e+01     5.38627623e-17    -2.18884678e-15     5.70025492e-14
     7.97461053e+01            7.97461053e+01     2.38267318e-17    -9.41525987e-16     2.50847903e-14
     8.04482400e+01            8.04482400e+01     9.66242005e-18    -3.95177772e-16     1.09258475e-14
     8.11456361e+01            8.11456361e+01     4.18741786e-18    -1.62199358e-16     4.71754717e-15
     8.18382198e+01            8.18382198e+01     1.12087222e-17    -6.88204410e-17     2.02180818e-15
     8.25259139e+01            8.25259139e+01     6.85602913e-18    -2.80408799e-17     8.54710099e-16
     8.32086375e+01            8.32086375e+01     7.88242306e-18    -1.46620940e-17     3.55200663e-16
     8.38863052e+01            8.38863052e+01     9.60884682e-18    -5.80075559e-18     1.49157792e-16
     8.45588277e+01            8.45588277e+01     1.11249738e-17    -7.04176249e-19     5.61286928e-17
     8.52261104e+01            8.52261104e+01     1.55865648e-18     6.75659557e-19     2.03999841e-17
     8.58880536e+01            8.58880536e+01     1.17757352e-18     4.42858699e-18     5.00055942e-18
     8.65445519e+01            8.65445519e+01     2.27522393e-18     1.14896394e-18    -1.99079507e-18
     8.71954934e+01            8.71954934e+01     4.06667489e-18    -4.71414663e-18     1.69226591e-20
     8.78407594e+01            8.78407594e+01    -2.09371948e-18    -8.99068453e-19     2.54336558e-18
     8.84802239e+01            8.84802239e+01    -1.12670334e-18    -3.05522199e-18     3.41725285e-19
     8.91137526e+01            8.91137526e+01     7.06472851e-19     3.06438382e-18    -6.37118103e-18
     8.97412030e+01            8.97412030e+01     6.24810681e-18     3.25706305e-18    -3.97972255e-18
     9.03624240e+01            9.03624240e+01     4.68494928e-18    -3.30980545e-19    -3.90074899e-18
     9.09772562e+01            9.09772562e+01     2.00244128e-18    -2.76561446e-18     3.64012028e-18
     9.15855336e+01            9.15855336e+01    -1.94328948e-18     3.50191934e-20    -4.05867778e-19
     9.21870860e+01            9.21870860e+01    -4.83673876e-18     1.51177714e-18    -4.76655639e-19
     9.27817421e+01            9.27817421e+01    -3.19533366e-18    -4.77302719e-18     5.54065621e-18
     9.33693350e+01            9.33693350e+01    -1.65728009e-18    -1.50388578e-18     6.93865890e-18
     9.39497055e+01            9.39497055e+01    -1.40059412e-18    -1.60369194e-18     8.42634406e-18
     9.45227040e+01            9.45227040e+01     2.00463067e-18     2.06736865e-18     2.21110355e-18
     9.50881852e+01            9.50881852e+01     2.22218102e-18    -1.01546041e-18     2.27390401e-18
     9.56459935e+01            9.56459935e+01    -4.48696934e-19    -1.29402777e-18     3.68098677e-18
     9.61959354e+01            9.61959354e+01    -6.35079919e-18     1.39648080e-18     3.94989855e-18
     9.67377407e+01            9.67377407e+01    -3.72754042e-18    -3.09576145e-18    -9.89542140e-19
     9.72710138e+01            9.72710138e+01    -4.45439475e-18    -5.03570173e-18    -5.78149360e-18
     9.77951815e+01            9.77951815e+01    -2.32555602e-18     1.96489483e-20    -3.99779186e-18
     9.83094372e+01            9.83094372e+01    -1.95637653e-18     1.69358179e-18    -8.42524633e-19
     9.88126791e+01            9.88126791e+01     1.20650158e-18    -3.88258813e-19    -2.62075628e-19
     9.93034265e+01            9.93034265e+01     4.81753019e-18    -9.05590289e-19    -3.86843016e-19
     9.97796784e+01            9.97796784e+01     2.70581385e-19     2.48745129e-18    -5.01874432e-18
     1.00238601e+02            1.00238601e+02    -3.79510053e-18     1.36698363e-18    -2.58797329e-18
     1.00675445e+02            1.00675445e+02    -2.83652058e-18     7.10724722e-19    -1.20565063e-20
     1.01078711e+02            1.01078711e+02    -1.31661199e-18    -1.61704917e-18     1.44037163e-18
     1.01426518e+02            1.01426518e+02    -4.44160887e-19    -3.88151988e-18     2.84926133e-18
     1.01757991e+02            1.01757991e+02    -1.85704632e-18    -2.68166625e-18    -1.95364686e-19
     1.02150496e+02            1.02150496e+02    -8.10843966e-19    -2.02040095e-18    -2.90475991e-22
     1.02593624e+02            1.02593624e+02    -1.29260975e-18    -2.60973133e-18    -1.70183702e-19
     1.03069167e+02            1.03069167e+02     8.14296576e-19    -2.47446087e-19     2.16420486e-18
     1.03570027e+02            1.03570027e+02     1.60457398e-18    -1.34596351e-18     2.39583827e-18
     1.04092914e+02            1.04092914e+02     3.71927989e-18    -1.31076588e-18    -2.39391110e-19
     1.04635916e+02            1.04635916e+02     7.60754491e-18    -1.54176860e-18    -2.31574855e-18
     1.05197775e+02            1.05197775e+02     4.84849208e-18     2.70389043e-18    -3.84597573e-18
     1.05777617e+02            1.05777617e+02     1.37841701e-18     1.45471140e-18    -3.79003208e-18
     1.06374809e+02            1.06374809e+02    -1.60810122e-18    -1.90293564e-18    -2.60743423e-18
     1.06988888e+02            1.06988888e+02    -1.27798723e-18     1.95466372e-18    -6.95150416e-19
     1.07619514e+02            1.07619514e+02    -1.26683668e-18     2.50767840e-18     7.56757569e-19
     1.08266440e+02            1.08266440e+02     4.51942876e-19     2.03169351e-18    -3.70635902e-18
     1.08929494e+02            1.08929494e+02    -6.66813270e-19     1.39016154e-18    -3.29178553e-18
     1.09608567e+02            1.09608567e+02     6.03713801e-19     1.38251679e-18    -4.55112375e-18
     1.10303598e+02            1.10303598e+02     1.86665797e-18     1.62981641e-18    -4.44333140e-19
     1.11014572e+02            1.11014572e+02     3.71541152e-19    -1.66493024e-18     1.67161453e-18
     1.11741511e+02            1.11741511e+02     3.29790699e-19    -2.57001393e-18     9.63866627e-19
     1.12484473e+02            1.12484473e+02     1.18446691e-19    -1.84202585e-18     1.82914544e-19
     1.13243547e+02            1.13243547e+02    -7.47408258e-19    -4.45774957e-19    -3.31612382e-19
     1.14018852e+02            1.14018852e+02    -1.36340573e-18     2.68853951e-18    -2.51655939e-18
     1.14810535e+02            1.14810535e+02    -5.10362199e-19     2.55908697e-18    -8.25998950e-19
     1.15618769e+02            1.15618769e+02    -1.75093384e-18     3.27998365e-18    -2.79604290e-19
     1.16443755e+02            1.16443755e+02     8.66345918e-19     8.59921293e-20     9.30330515e-19
     1.17285719e+02            1.17285719e+02     2.33057204e-18    -3.69553695e-18     6.95641391e-19
     1.18144910e+02            1.18144910e+02     2.61940871e-19    -3.65442358e-18    -2.01238698e-19
     1.19021607e+02            1.19021607e+02    -5.30566639e-19    -6.54934303e-19     4.33489452e-19
     1.19916114e+02            1.19916114e+02    -1.35603863e-18     1.83679486e-18    -9.63368135e-19
     1.20828762e+02            1.20828762e+02    -1.64430810e-18     3.47828924e-18    -1.08725774e-18
     1.21759908e+02            1.21759908e+02    -2.10576016e-18     1.41110342e-18    -7.08333629e-19
     1.22709942e+02            1.22709942e+02    -1.40386756e-19     1.75194655e-19    -6.45536747e-19
     1.23679281e+02            1.23679281e+02     1.18984651e-18    -1.03816006e-18     9.44427417e-19
     1.24668377e+02            1.24668377e+02     3.82801447e-19     2.13333431e-21     8.07985661e-19
     1.25677715e+02            1.25677715e+02     8.09517552e-19     1.19908496e-20     1.53665853e-19
     1.26707816e+02            1.26707816e+02     1.08996588e-18    -5.71780878e-19     5.59891930e-19
     1.27759242e+02            1.27759242e+02    -2.93069983e-19    -1.33394274e-18     1.06352320e-18
     1.28832594e+02            1.28832594e+02    -6.07729366e-19    -1.52620878e-21     6.60086495e-19
     1.29928522e+02            1.29928522e+02    -9.98634032e-19    -3.23918706e-19    -1.49877346e-19
     1.31047724e+02            1.31047724e+02    -1.19654622e-18    -2.27571996e-18     6.99490639e-19
     1.32190950e+02            1.32190950e+02     1.74710271e-18    -3.21387447e-18    -7.19649022e-19
     1.33359013e+02            1.33359013e+02     7.56817666e-19    -2.43371568e-18     3.19094928e-19
     1.34552788e+02            1.34552788e+02     1.06741075e-18    -2.18796517e-18     6.00131846e-20
     1.35773223e+02            1.35773223e+02    -5.79704707e-19    -6.69344676e-19     4.96639875e-19
     1.37021344e+02            1.37021344e+02    -1.22190625e-18     6.63481793e-19     8.78443043e-19
     1.38298268e+02            1.38298268e+02    -1.17467292e-18     1.36952424e-18    -6.36370214e-19
     1.39605209e+02            1.39605209e+02    -7.68858911e-19     2.84558881e-19    -5.85068670e-19
     1.40943494e+02            1.40943494e+02     1.79319754e-19    -2.66952167e-19    -1.38004192e-18
     1.42314574e+02            1.42314574e+02     6.98109046e-19    -1.07637268e-18    -6.42202012e-19
     1.43720047e+02            1.43720047e+02     2.50778123e-19    -1.57187295e-18    -5.93627244e-19
     1.45161670e+02            1.45161670e+02     6.59271946e-20    -1.44094707e-18    -1.78405113e-19
     1.46641393e+02            1.46641393e+02    -8.84399936e-19    -1.66529899e-18     3.28837003e-19
     1.48161379e+02            1.48161379e+02     3.24623672e-19    -2.52158219e-18     2.32800205e-19
     1.49724049e+02            1.49724049e+02     1.57121527e-18    -3.37069394e-19    -8.50755345e-19
     1.51332121e+02            1.51332121e+02     9.41168341e-19     2.12739902e-19    -3.47499343e-19
     1.52988668e+02            1.52988668e+02     1.26690525e-18     8.01162708e-19    -3.31866055e-19
     1.54697186e+02            1.54697186e+02     9.90803777e-19     5.44764736e-19     2.33150377e-19
     1.56461687e+02            1.56461687e+02     7.94494833e-19     1.05919320e-18     1.46944852e-19
     1.58286808e+02            1.58286808e+02     5.92123083e-19     6.37115373e-19    -5.21569914e-19
     1.60177971e+02            1.60177971e+02    -1.18955684e-19     3.40907003e-19     1.30681388e-19
     1.62141579e+02            1.62141579e+02     2.44914611e-19     7.35927990e-20    -2.58741407e-20
     1.64185304e+02            1.64185304e+02     5.39124332e-19     1.45020530e-19    -2.99378768e-19
     1.66318475e+02            1.66318475e+02     3.45060417e-20    -1.92800315e-19    -9.20776779e-19
     1.68552652e+02            1.68552652e+02    -7.30257926e-20    -2.27674314e-19    -1.04491293e-18
     1.70902489e+02            1.70902489e+02    -7.08221543e-19     6.16884724e-19    -2.40631318e-19
     1.73387079e+02            1.73387079e+02    -1.20421015e-18     6.24329805e-19    -3.35578967e-19
     1.76032200e+02            1.76032200e+02    -5.09333607e-19     6.21944725e-20    -1.65459376e-19
     1.78874305e+02            1.78874305e+02    -1.07000489e-19     6.56639063e-19     6.66212478e-19
     1.81968329e+02            1.81968329e+02    -2.60281507e-19    -2.95120991e-19     1.07029283e-18
     1.85405138e+02            1.85405138e+02     6.30940257e-20    -6.08261924e-19     7.69077788e-19
     1.89359504e+02            1.89359504e+02     7.30957794e-20    -1.01311546e-20     4.85821337e-20
     1.94284205e+02            1.94284205e+02     1.13471801e-19    -2.13520792e-19     5.59131086e-20
